t,semaforo_C1,semaforo_C2,semaforo_C3
132,0,0,0
133,0,0,0
134,0,0,0
135,1,0,0
136,1,0,0
137,1,0,0
138,2,0,0
139,2,0,0
140,2,0,0
141,2,0,0
142,2,0,0
143,2,0,0
144,2,0,0
145,2,0,0
146,2,0,0
147,2,0,0
148,3,0,0
149,3,0,0
150,3,1,0
151,0,1,0
152,0,1,0
153,0,2,0
154,0,2,0
155,0,2,1
156,0,2,1
157,0,2,1
158,0,2,2
159,0,2,2
160,0,2,2
161,1,2,2
162,1,2,2
163,1,3,2
164,2,3,2
165,2,3,2
166,2,0,2
167,2,0,2
168,2,0,3
169,2,0,3
170,2,0,3
171,2,0,0
172,2,0,0
173,2,0,0
174,3,0,0
175,3,0,0
176,3,1,0
177,0,1,0
178,0,1,0
179,0,2,0
180,0,2,0
181,0,2,1
182,0,2,1
183,0,2,1
184,0,2,2
185,0,2,2
186,0,2,2
187,0,2,2
188,0,2,2
189,0,3,2
190,0,3,2
191,0,3,2
192,0,0,2
193,0,0,2
194,0,0,3
195,0,0,3
196,0,0,3
197,1,0,0
198,1,0,0
199,1,0,0
200,2,0,0
201,2,0,0
202,2,1,0
203,2,1,0
204,2,1,0
205,2,2,0
206,2,2,0
207,2,2,1
208,2,2,1
209,2,2,1
210,3,2,2
211,3,2,2
212,3,2,2
213,0,2,2
214,0,2,2
215,0,3,2
216,0,3,2
217,0,3,2
218,0,0,2
219,0,0,2
220,0,0,3
221,0,0,3
222,0,0,3
223,1,0,0
224,1,0,0
225,1,0,0
226,2,0,0
227,2,0,0
228,2,1,0
229,2,1,0
230,2,1,0
231,2,2,0
232,2,2,0
233,2,2,0
234,2,2,0
235,2,2,0
236,3,2,0
237,3,2,0
238,3,2,0
239,0,2,0
240,0,2,0
241,0,3,0
242,0,3,0
243,0,3,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,1
249,1,0,1
250,1,0,1
251,1,0,2
252,2,0,2
253,2,0,2
254,2,1,2
255,2,1,2
256,2,1,2
257,2,2,2
258,2,2,2
259,2,2,2
260,2,2,2
261,2,2,3
262,3,2,3
263,3,2,3
264,3,2,0
265,0,2,0
266,0,2,0
267,0,3,0
268,0,3,0
269,0,3,0
270,0,0,0
271,0,0,0
272,0,0,0
273,0,0,0
274,0,0,1
275,1,0,1
276,1,0,1
277,1,0,2
278,2,0,2
279,2,0,2
280,2,1,2
281,2,1,2
282,2,1,2
283,2,2,2
284,2,2,2
285,2,2,2
286,2,2,2
287,2,2,3
288,3,2,3
289,3,2,3
290,3,2,0
291,0,2,0
292,0,2,0
293,0,3,0
294,0,3,0
295,0,3,0
296,0,0,0
297,0,0,0
298,0,0,0
299,0,0,0
300,0,0,1
301,1,0,1
302,1,0,1
303,1,0,2
304,2,0,2
305,2,0,2
306,2,0,2
307,2,0,2
308,2,0,2
309,2,0,2
310,2,0,2
311,2,0,2
312,2,0,2
313,2,0,3
314,3,0,3
315,3,0,3
316,3,0,0
317,0,0,0
318,0,0,0
319,0,0,0
320,0,0,0
321,0,1,0
322,0,1,0
323,0,1,0
324,0,2,0
325,0,2,0
326,0,2,1
327,0,2,1
328,0,2,1
329,0,2,2
330,0,2,2
331,0,2,2
332,1,2,2
333,1,2,2
334,1,3,2
335,2,3,2
336,2,3,2
337,2,0,2
338,2,0,2
339,2,0,3
340,2,0,3
341,2,0,3
342,2,0,0
343,2,0,0
344,2,0,0
345,3,0,0
346,3,0,0
347,3,1,0
348,0,1,0
349,0,1,0
350,0,2,0
351,0,2,0
352,0,2,1
353,0,2,1
354,0,2,1
355,0,2,2
356,0,2,2
357,0,2,2
358,0,2,2
359,0,2,2
360,0,3,2
361,0,3,2
362,0,3,2
363,0,0,2
364,0,0,2
365,0,0,3
366,0,0,3
367,0,0,3
368,1,0,0
369,1,0,0
370,1,0,0
371,2,0,0
372,2,0,0
373,2,1,0
374,2,1,0
375,2,1,0
376,2,2,0
377,2,2,0
378,2,2,1
379,2,2,1
380,2,2,1
381,3,2,2
382,3,2,2
383,3,2,2
384,0,2,2
385,0,2,2
386,0,3,2
387,0,3,2
388,0,3,2
389,0,0,2
390,0,0,2
391,0,0,3
392,0,0,3
393,0,0,3
394,1,0,0
395,1,0,0
396,1,0,0
397,2,0,0
398,2,0,0
399,2,1,0
400,2,1,0
401,2,1,0
402,2,2,0
403,2,2,0
404,2,2,0
405,2,2,0
406,2,2,0
407,3,2,0
408,3,2,0
409,3,2,0
410,0,2,0
411,0,2,0
412,0,3,0
413,0,3,0
414,0,3,1
415,0,0,1
416,0,0,1
417,0,0,2
418,0,0,2
419,0,0,2
420,1,0,2
421,1,0,2
422,1,0,2
423,2,0,2
424,2,0,2
425,2,0,2
426,2,0,2
427,2,0,3
428,2,0,3
429,2,0,3
430,2,0,0
431,2,0,0
432,2,0,0
433,3,0,0
434,3,0,0
435,3,0,0
436,0,0,0
437,0,0,0
438,0,0,0
439,0,0,0
440,0,1,1
441,0,1,1
442,0,1,1
443,0,2,2
444,0,2,2
445,0,2,2
446,1,2,2
447,1,2,2
448,1,2,2
449,2,2,2
450,2,2,2
451,2,2,2
452,2,2,2
453,2,3,3
454,2,3,3
455,2,3,3
456,2,0,0
457,2,0,0
458,2,0,0
459,3,0,0
460,3,0,0
461,3,0,0
462,0,0,0
463,0,0,0
464,0,0,0
465,0,0,0
466,0,1,1
467,0,1,1
468,0,1,1
469,0,2,2
470,0,2,2
471,0,2,2
472,1,2,2
473,1,2,2
474,1,2,2
475,2,2,2
476,2,2,2
477,2,2,2
478,2,2,2
479,2,3,3
480,2,3,3
481,2,3,3
482,2,0,0
483,2,0,0
484,2,0,0
485,3,0,0
486,3,0,0
487,3,0,0
488,0,0,0
489,0,0,0
490,0,0,0
491,0,0,0
492,0,1,1
493,0,1,1
494,0,1,1
495,0,2,2
496,0,2,2
497,0,2,2
498,0,2,2
499,0,2,2
500,0,2,2
501,0,2,2
502,0,2,2
503,0,2,2
504,0,2,2
505,0,3,3
506,0,3,3
507,0,3,3
508,0,0,0
509,0,0,0
510,0,0,0
511,0,0,0
512,0,0,0
513,1,0,0
514,1,0,0
515,1,0,0
516,2,0,0
517,2,0,0
518,2,1,1
519,2,1,1
520,2,1,1
521,2,2,2
522,2,2,2
523,2,2,2
524,2,2,2
525,2,2,2
526,3,2,2
527,3,2,2
528,3,2,2
529,0,2,2
530,0,2,2
531,0,3,3
532,0,3,3
533,0,3,3
534,0,0,0
535,0,0,0
536,0,0,0
537,0,0,0
538,0,0,0
539,1,0,0
540,1,0,0
541,1,0,0
542,2,0,0
543,2,0,0
544,2,0,0
545,2,0,0
546,2,0,0
547,2,0,0
548,2,0,0
549,2,0,0
550,2,0,0
551,2,0,0
552,3,0,0
553,3,0,0
554,3,1,1
555,0,1,1
556,0,1,1
557,0,2,2
558,0,2,2
559,0,2,2
560,0,2,2
561,0,2,2
562,0,2,2
563,0,2,2
564,0,2,2
565,1,2,2
566,1,2,2
567,1,3,3
568,2,3,3
569,2,3,3
570,2,0,0
571,2,0,0
572,2,0,0
573,2,0,0
574,2,0,0
575,2,0,0
576,2,0,0
577,2,0,0
578,3,0,0
579,3,0,0
580,3,0,0
581,0,0,0
582,0,0,0
583,0,0,0
584,0,0,0
585,0,1,1
586,0,1,1
587,0,1,1
588,0,2,2
589,0,2,2
590,0,2,2
591,1,2,2
592,1,2,2
593,1,2,2
594,2,2,2
595,2,2,2
596,2,2,2
597,2,2,2
598,2,3,3
599,2,3,3
600,2,3,3
601,2,0,0
602,2,0,0
603,2,0,0
604,3,0,0
605,3,0,0
606,3,0,0
607,0,0,0
608,0,0,0
609,0,0,0
610,0,0,0
611,0,1,1
612,0,1,1
613,0,1,1
614,0,2,2
615,0,2,2
616,0,2,2
617,0,2,2
618,0,2,2
619,0,2,2
620,0,2,2
621,0,2,2
622,0,2,2
623,0,2,2
624,0,3,3
625,0,3,3
626,0,3,3
627,0,0,0
628,0,0,0
629,0,0,0
630,0,0,0
631,0,0,0
632,1,0,0
633,1,0,0
634,1,0,0
635,2,0,0
636,2,0,0
637,2,1,1
638,2,1,1
639,2,1,1
640,2,2,2
641,2,2,2
642,2,2,2
643,2,2,2
644,2,2,2
645,3,2,2
646,3,2,2
647,3,2,2
648,0,2,2
649,0,2,2
650,0,3,3
651,0,3,3
652,0,3,3
653,0,0,0
654,0,0,0
655,0,0,0
656,0,0,0
657,0,0,0
658,1,0,0
659,1,0,0
660,1,0,0
661,2,0,0
662,2,0,0
663,2,1,1
664,2,1,1
665,2,1,1
666,2,2,2
667,2,2,2
668,2,2,2
669,2,2,2
670,2,2,2
671,3,2,2
672,3,2,2
673,3,2,2
674,0,2,2
675,0,2,2
676,0,3,3
677,0,3,3
678,0,3,3
679,0,0,0
680,0,0,0
681,0,0,0
682,0,0,0
683,0,0,0
684,1,0,0
685,1,0,0
686,1,0,0
687,2,0,0
688,2,0,0
689,2,0,0
690,2,0,0
691,2,0,0
692,2,0,0
693,2,0,0
694,2,0,1
695,2,0,1
696,2,0,1
697,3,0,2
698,3,0,2
699,3,0,2
700,0,0,2
701,0,0,2
702,0,0,2
703,0,0,2
704,0,1,2
705,0,1,2
706,0,1,2
707,0,2,3
708,0,2,3
709,0,2,3
710,1,2,0
711,1,2,0
712,1,2,0
713,2,2,0
714,2,2,0
715,2,2,0
716,2,2,0
717,2,3,0
718,2,3,0
719,2,3,0
720,2,0,0
721,2,0,0
722,2,0,0
723,3,0,0
724,3,0,0
725,3,0,1
726,0,0,1
727,0,0,1
728,0,0,2
729,0,0,2
730,0,1,2
731,0,1,2
732,0,1,2
733,0,2,2
734,0,2,2
735,0,2,2
736,1,2,2
737,1,2,2
738,1,2,3
739,2,2,3
740,2,2,3
741,2,2,0
742,2,2,0
743,2,3,0
744,2,3,0
745,2,3,0
746,2,0,0
747,2,0,0
748,2,0,0
749,3,0,0
750,3,0,0
751,3,0,0
752,0,0,0
753,0,0,0
754,0,0,0
755,0,0,0
756,0,1,1
757,0,1,1
758,0,1,1
759,0,2,2
760,0,2,2
761,0,2,2
762,1,2,2
763,1,2,2
764,1,2,2
765,2,2,2
766,2,2,2
767,2,2,2
768,2,2,2
769,2,3,3
770,2,3,3
771,2,3,3
772,2,0,0
773,2,0,0
774,2,0,0
775,3,0,0
776,3,0,0
777,3,0,0
778,0,0,0
779,0,0,0
780,0,0,0
781,0,0,0
782,0,0,1
783,0,0,1
784,0,0,1
785,0,0,2
786,0,0,2
787,0,0,2
788,0,0,2
789,0,0,2
790,0,0,2
791,0,0,2
792,0,0,2
793,0,0,2
794,0,0,2
795,0,0,3
796,0,0,3
797,0,0,3
798,1,0,0
799,1,0,0
800,1,0,0
801,2,0,0
802,2,1,0
803,2,1,0
804,2,1,0
805,2,2,0
806,2,2,0
807,2,2,0
808,2,2,0
809,2,2,0
810,2,2,0
811,3,2,0
812,3,2,0
813,3,2,1
814,0,2,1
815,0,3,1
816,0,3,2
817,0,3,2
818,0,0,2
819,0,0,2
820,0,0,2
821,0,0,2
822,0,0,2
823,0,0,2
824,1,0,2
825,1,0,2
826,1,0,3
827,2,0,3
828,2,1,3
829,2,1,0
830,2,1,0
831,2,2,0
832,2,2,0
833,2,2,0
834,2,2,0
835,2,2,0
836,2,2,0
837,3,2,0
838,3,2,0
839,3,2,0
840,0,2,0
841,0,3,0
842,0,3,0
843,0,3,0
844,0,0,0
845,0,0,0
846,0,0,0
847,0,0,0
848,0,0,0
849,0,0,1
850,1,0,1
851,1,0,1
852,1,0,2
853,2,0,2
854,2,1,2
855,2,1,2
856,2,1,2
857,2,2,2
858,2,2,2
859,2,2,2
860,2,2,2
861,2,2,2
862,2,2,3
863,3,2,3
864,3,2,3
865,3,2,0
866,0,2,0
867,0,3,0
868,0,3,0
869,0,3,0
870,0,0,0
871,0,0,0
872,0,0,0
873,0,0,0
874,0,0,0
875,0,0,1
876,1,0,1
877,1,0,1
878,1,0,2
879,2,0,2
880,2,0,2
881,2,0,2
882,2,0,2
883,2,0,2
884,2,0,2
885,2,0,2
886,2,0,2
887,2,0,2
888,2,0,3
889,3,0,3
890,3,1,3
891,3,1,0
892,0,1,0
893,0,2,0
894,0,2,0
895,0,2,0
896,0,2,0
897,0,2,0
898,0,2,0
899,0,2,0
900,0,2,0
901,0,2,1
902,1,2,1
903,1,3,1
904,1,3,2
905,2,3,2
906,2,0,2
907,2,0,2
908,2,0,2
909,2,0,2
910,2,0,2
911,2,0,2
912,2,0,2
913,2,0,2
914,2,0,3
915,3,0,3
916,3,0,3
917,3,0,0
918,0,0,0
919,0,0,0
920,0,0,0
921,0,1,0
922,0,1,0
923,0,1,0
924,0,2,0
925,0,2,0
926,0,2,0
927,0,2,1
928,0,2,1
929,0,2,1
930,0,2,2
931,0,2,2
932,0,2,2
933,1,2,2
934,1,3,2
935,1,3,2
936,2,3,2
937,2,0,2
938,2,0,2
939,2,0,2
940,2,0,3
941,2,0,3
942,2,0,3
943,2,0,0
944,2,0,0
945,2,0,0
946,3,0,0
947,3,1,0
948,3,1,0
949,0,1,0
950,0,2,0
951,0,2,0
952,0,2,0
953,0,2,0
954,0,2,0
955,0,2,0
956,0,2,0
957,0,2,0
958,0,2,0
959,0,2,0
960,0,3,0
961,0,3,0
962,0,3,0
963,0,0,0
964,0,0,0
965,0,0,0
966,0,0,0
967,0,0,0
968,0,0,1
969,1,0,1
970,1,0,1
971,1,0,2
972,2,0,2
973,2,1,2
974,2,1,2
975,2,1,2
976,2,2,2
977,2,2,2
978,2,2,2
979,2,2,2
980,2,2,2
981,2,2,3
982,3,2,3
983,3,2,3
984,3,2,0
985,0,2,0
986,0,3,0
987,0,3,0
988,0,3,0
989,0,0,0
990,0,0,0
991,0,0,0
992,0,0,0
993,0,0,0
994,0,0,1
995,1,0,1
996,1,0,1
997,1,0,2
998,2,0,2
999,2,0,2
1000,2,0,2
1001,2,0,2
1002,2,0,2
1003,2,0,2
1004,2,0,2
1005,2,0,2
1006,2,0,2
1007,2,0,3
1008,3,0,3
1009,3,0,3
1010,3,0,0
1011,0,0,0
1012,0,0,0
1013,0,0,0
1014,0,0,0
1015,0,0,0
1016,0,0,0
1017,0,0,0
1018,0,0,0
1019,0,1,0
1020,0,1,1
1021,1,1,1
1022,1,2,1
1023,1,2,2
1024,2,2,2
1025,2,2,2
1026,2,2,2
1027,2,2,2
1028,2,2,2
1029,2,2,2
1030,2,2,2
1031,2,2,2
1032,2,3,2
1033,2,3,3
1034,3,3,3
1035,3,0,3
1036,3,0,0
1037,0,0,0
1038,0,0,0
1039,0,0,0
1040,0,0,0
1041,0,0,0
1042,0,0,0
1043,0,0,0
1044,0,0,0
1045,0,1,0
1046,0,1,1
1047,1,1,1
1048,1,2,1
1049,1,2,2
1050,2,2,2
1051,2,2,2
1052,2,2,2
1053,2,2,2
1054,2,2,2
1055,2,2,2
1056,2,2,2
1057,2,2,2
1058,2,3,2
1059,2,3,3
1060,3,3,3
1061,3,0,3
1062,3,0,0
1063,0,0,0
1064,0,0,0
1065,0,0,0
1066,0,0,0
1067,0,0,0
1068,0,0,0
1069,0,0,0
1070,0,0,0
1071,0,1,0
1072,0,1,0
1073,1,1,0
1074,1,2,0
1075,1,2,0
1076,2,2,0
1077,2,2,0
1078,2,2,0
1079,2,2,0
1080,2,2,0
1081,2,2,0
1082,2,2,1
1083,2,2,1
1084,2,3,1
1085,2,3,2
1086,3,3,2
1087,3,0,2
1088,3,0,2
1089,0,0,2
1090,0,0,2
1091,0,0,2
1092,0,0,2
1093,0,0,2
1094,0,0,2
1095,0,0,3
1096,0,0,3
1097,0,0,3
1098,0,0,0
1099,0,0,0
1100,0,0,0
1101,0,0,0
1102,0,0,0
1103,0,0,0
1104,0,0,0
1105,0,0,0
1106,0,0,0
1107,0,0,0
1108,0,0,0
1109,0,0,0
1110,0,0,0
1111,0,0,0
1112,0,1,0
1113,0,1,1
1114,1,1,1
1115,1,2,1
1116,1,2,2
1117,2,2,2
1118,2,2,2
1119,2,2,2
1120,2,2,2
1121,2,2,2
1122,2,2,2
1123,2,2,2
1124,2,2,2
1125,2,3,2
1126,2,3,3
1127,3,3,3
1128,3,0,3
1129,3,0,0
1130,0,0,0
1131,0,0,0
1132,0,0,0
1133,0,0,0
1134,0,0,0
1135,0,0,0
1136,0,0,0
1137,0,0,0
1138,0,1,0
1139,0,1,1
1140,1,1,1
1141,1,2,1
1142,1,2,2
1143,2,2,2
1144,2,2,2
1145,2,2,2
1146,2,2,2
1147,2,2,2
1148,2,2,2
1149,2,2,2
1150,2,2,2
1151,2,3,2
1152,2,3,3
1153,3,3,3
1154,3,0,3
1155,3,0,0
1156,0,0,0
1157,0,0,0
1158,0,0,0
1159,0,0,0
1160,0,0,0
1161,0,0,0
1162,0,0,0
1163,0,0,0
1164,0,1,0
1165,0,1,1
1166,1,1,1
1167,1,2,1
1168,1,2,2
1169,2,2,2
1170,2,2,2
1171,2,2,2
1172,2,2,2
1173,2,2,2
1174,2,2,2
1175,2,2,2
1176,2,2,2
1177,2,3,2
1178,2,3,3
1179,3,3,3
1180,3,0,3
1181,3,0,0
1182,0,0,0
1183,0,0,0
1184,0,0,0
1185,0,0,0
1186,0,0,0
1187,0,0,0
1188,0,0,0
1189,0,0,0
1190,0,1,0
1191,0,1,1
1192,1,1,1
1193,1,2,1
1194,1,2,2
1195,2,2,2
1196,2,2,2
1197,2,2,2
1198,2,2,2
1199,2,2,2
1200,2,2,2
1201,2,2,2
1202,2,2,2
1203,2,3,2
1204,2,3,3
1205,3,3,3
1206,3,0,3
1207,3,0,0
1208,0,0,0
1209,0,0,0
1210,0,0,0
1211,0,0,0
1212,0,0,0
1213,0,0,0
1214,0,0,0
1215,0,0,0
1216,0,0,0
1217,0,0,0
1218,0,0,0
1219,0,0,0
1220,0,0,0
1221,0,0,0
1222,0,0,0
1223,0,0,0
1224,0,0,0
1225,0,0,0
1226,0,1,0
1227,0,1,0
1228,0,1,0
1229,0,2,0
1230,0,2,0
1231,0,2,0
1232,0,2,1
1233,1,2,1
1234,1,2,1
1235,1,2,2
1236,2,2,2
1237,2,2,2
1238,2,2,2
1239,2,3,2
1240,2,3,2
1241,2,3,2
1242,2,0,2
1243,2,0,2
1244,2,0,2
1245,2,0,3
1246,3,0,3
1247,3,0,3
1248,3,0,0
1249,0,0,0
1250,0,0,0
1251,0,0,0
1252,0,0,0
1253,0,0,0
1254,0,0,0
1255,0,0,0
1256,0,0,0
1257,0,1,0
1258,0,1,1
1259,1,1,1
1260,1,2,1
1261,1,2,2
1262,2,2,2
1263,2,2,2
1264,2,2,2
1265,2,2,2
1266,2,2,2
1267,2,2,2
1268,2,2,2
1269,2,2,2
1270,2,3,2
1271,2,3,3
1272,3,3,3
1273,3,0,3
1274,3,0,0
1275,0,0,0
1276,0,0,0
1277,0,0,0
1278,0,0,0
1279,0,0,0
1280,0,0,0
1281,0,0,0
1282,0,0,0
1283,0,1,0
1284,0,1,1
1285,1,1,1
1286,1,2,1
1287,1,2,2
1288,2,2,2
1289,2,2,2
1290,2,2,2
1291,2,2,2
1292,2,2,2
1293,2,2,2
1294,2,2,2
1295,2,2,2
1296,2,3,2
1297,2,3,3
1298,3,3,3
1299,3,0,3
1300,3,0,0
1301,0,0,0
1302,0,0,0
1303,0,0,0
1304,0,0,0
1305,0,0,0
1306,0,0,0
1307,0,0,0
1308,0,0,0
1309,0,1,0
1310,0,1,1
1311,1,1,1
1312,1,2,1
1313,1,2,2
1314,2,2,2
1315,2,2,2
1316,2,2,2
1317,2,2,2
1318,2,2,2
1319,2,2,2
1320,2,2,2
1321,2,2,2
1322,2,3,2
1323,2,3,3
1324,3,3,3
1325,3,0,3
1326,3,0,0
1327,0,0,0
1328,0,0,0
1329,0,0,0
1330,0,0,0
1331,0,0,0
1332,0,0,0
1333,0,0,0
1334,0,0,0
1335,0,1,0
1336,0,1,0
1337,1,1,0
1338,1,2,0
1339,1,2,0
1340,2,2,0
1341,2,2,0
1342,2,2,0
1343,2,2,0
1344,2,2,0
1345,2,2,0
1346,2,2,1
1347,2,2,1
1348,2,3,1
1349,2,3,2
1350,3,3,2
1351,3,0,2
1352,3,0,2
1353,0,0,2
1354,0,0,2
1355,0,0,2
1356,0,0,2
1357,0,0,2
1358,0,0,2
1359,0,0,3
1360,0,0,3
1361,0,0,3
1362,0,0,0
1363,0,0,0
1364,0,0,0
1365,0,0,0
1366,0,0,0
1367,0,0,0
1368,0,0,0
1369,0,0,0
1370,0,0,0
1371,0,0,0
1372,0,0,0
1373,1,0,0
1374,1,0,0
1375,1,0,0
1376,2,0,0
1377,2,0,1
1378,2,0,1
1379,2,0,1
1380,2,0,2
1381,2,1,2
1382,2,1,2
1383,2,1,2
1384,2,2,2
1385,2,2,2
1386,3,2,2
1387,3,2,2
1388,3,2,2
1389,0,2,2
1390,0,2,3
1391,0,2,3
1392,0,2,3
1393,0,2,0
1394,0,3,0
1395,0,3,0
1396,0,3,0
1397,0,0,0
1398,0,0,0
1399,1,0,0
1400,1,0,0
1401,1,0,0
1402,2,0,0
1403,2,0,1
1404,2,0,1
1405,2,0,1
1406,2,0,2
1407,2,0,2
1408,2,0,2
1409,2,0,2
1410,2,0,2
1411,2,0,2
1412,3,0,2
1413,3,0,2
1414,3,0,2
1415,0,0,2
1416,0,0,3
1417,0,0,3
1418,0,0,3
1419,0,0,0
1420,0,0,0
1421,0,0,0
1422,0,1,0
1423,0,1,0
1424,0,1,0
1425,1,2,0
1426,1,2,0
1427,1,2,0
1428,2,2,0
1429,2,2,1
1430,2,2,1
1431,2,2,1
1432,2,2,2
1433,2,2,2
1434,2,2,2
1435,2,3,2
1436,2,3,2
1437,2,3,2
1438,3,0,2
1439,3,0,2
1440,3,0,2
1441,0,0,2
1442,0,0,3
1443,0,0,3
1444,0,0,3
1445,0,0,0
1446,0,0,0
1447,0,0,0
1448,0,1,0
1449,0,1,0
1450,0,1,0
1451,1,2,0
1452,1,2,0
1453,1,2,0
1454,2,2,0
1455,2,2,1
1456,2,2,1
1457,2,2,1
1458,2,2,2
1459,2,2,2
1460,2,2,2
1461,2,3,2
1462,2,3,2
1463,2,3,2
1464,3,0,2
1465,3,0,2
1466,3,0,2
1467,0,0,2
1468,0,0,3
1469,0,0,3
1470,0,0,3
1471,0,0,0
1472,0,0,0
1473,0,0,0
1474,0,1,0
1475,0,1,0
1476,0,1,0
1477,1,2,0
1478,1,2,0
1479,1,2,0
1480,2,2,0
1481,2,2,1
1482,2,2,1
1483,2,2,1
1484,2,2,2
1485,2,2,2
1486,2,2,2
1487,2,3,2
1488,2,3,2
1489,2,3,2
1490,3,0,2
1491,3,0,2
1492,3,0,2
1493,0,0,2
1494,0,0,3
1495,0,0,3
1496,0,0,3
1497,0,0,0
1498,0,0,0
1499,0,0,0
1500,0,1,0
1501,0,1,0
1502,0,1,0
1503,1,2,0
1504,1,2,0
1505,1,2,0
1506,2,2,0
1507,2,2,0
1508,2,2,0
1509,2,2,0
1510,2,2,0
1511,2,2,0
1512,2,2,0
1513,2,3,0
1514,2,3,0
1515,2,3,0
1516,3,0,0
1517,3,0,0
1518,3,0,0
1519,0,0,0
1520,0,0,0
1521,0,0,0
1522,0,0,1
1523,0,0,1
1524,0,0,1
1525,0,0,2
1526,0,1,2
1527,0,1,2
1528,0,1,2
1529,0,2,2
1530,0,2,2
1531,0,2,2
1532,0,2,2
1533,0,2,2
1534,1,2,2
1535,1,2,3
1536,1,2,3
1537,2,2,3
1538,2,2,0
1539,2,3,0
1540,2,3,0
1541,2,3,0
1542,2,0,0
1543,2,0,0
1544,2,0,0
1545,2,0,0
1546,2,0,0
1547,3,0,0
1548,3,0,1
1549,3,0,1
1550,0,0,1
1551,0,0,2
1552,0,0,2
1553,0,0,2
1554,0,0,2
1555,0,0,2
1556,0,0,2
1557,0,0,2
1558,0,0,2
1559,0,0,2
1560,0,0,2
1561,0,0,3
1562,0,1,3
1563,0,1,3
1564,0,1,0
1565,1,2,0
1566,1,2,0
1567,1,2,0
1568,2,2,0
1569,2,2,0
1570,2,2,0
1571,2,2,0
1572,2,2,0
1573,2,2,0
1574,2,2,1
1575,2,3,1
1576,2,3,1
1577,2,3,2
1578,3,0,2
1579,3,0,2
1580,3,0,2
1581,0,0,2
1582,0,0,2
1583,0,0,2
1584,0,0,2
1585,0,0,2
1586,0,0,2
1587,0,0,3
1588,0,0,3
1589,0,0,3
1590,0,0,0
1591,1,0,0
1592,1,0,0
1593,1,1,0
1594,2,1,0
1595,2,1,0
1596,2,2,0
1597,2,2,0
1598,2,2,0
1599,2,2,0
1600,2,2,1
1601,2,2,1
1602,2,2,1
1603,2,2,2
1604,3,2,2
1605,3,2,2
1606,3,3,2
1607,0,3,2
1608,0,3,2
1609,0,0,2
1610,0,0,2
1611,0,0,2
1612,0,0,2
1613,0,0,3
1614,0,0,3
1615,0,0,3
1616,0,0,0
1617,1,0,0
1618,1,0,0
1619,1,1,0
1620,2,1,0
1621,2,1,0
1622,2,2,0
1623,2,2,0
1624,2,2,0
1625,2,2,0
1626,2,2,0
1627,2,2,0
1628,2,2,0
1629,2,2,0
1630,3,2,0
1631,3,2,0
1632,3,3,0
1633,0,3,0
1634,0,3,0
1635,0,0,0
1636,0,0,0
1637,0,0,0
1638,0,0,0
1639,0,0,0
1640,0,0,0
1641,0,0,1
1642,0,0,1
1643,1,0,1
1644,1,0,2
1645,1,1,2
1646,2,1,2
1647,2,1,2
1648,2,2,2
1649,2,2,2
1650,2,2,2
1651,2,2,2
1652,2,2,2
1653,2,2,2
1654,2,2,3
1655,2,2,3
1656,3,2,3
1657,3,2,0
1658,3,3,0
1659,0,3,0
1660,0,3,0
