t,semaforo_C11,semaforo_C12,semaforo_C13,semaforo_C21,semaforo_C22,semaforo_C23,semaforo_C31,semaforo_C32,semaforo_C33
304,2,2,2,2,2,2,2,2,2
305,2,2,2,2,2,2,2,2,2
306,2,2,2,2,2,2,2,2,2
307,2,2,2,2,2,2,2,2,2
308,2,2,2,2,2,2,2,2,2
309,2,2,2,2,2,2,2,2,2
310,3,3,3,3,3,3,3,3,3
311,3,3,3,3,3,3,3,3,3
312,3,3,3,3,3,3,3,3,3
313,0,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,0,0
323,1,1,1,1,1,1,1,1,1
324,1,1,1,1,1,1,1,1,1
325,1,1,1,1,1,1,1,1,1
326,2,2,2,2,2,2,2,2,2
327,2,2,2,2,2,2,2,2,2
328,2,2,2,2,2,2,2,2,2
329,2,2,2,2,2,2,2,2,2
330,2,2,2,2,2,2,2,2,2
331,2,2,2,2,2,2,2,2,2
332,2,2,2,2,2,2,2,2,2
333,2,2,2,2,2,2,2,2,2
334,2,2,2,2,2,2,2,2,2
335,2,2,2,2,2,2,2,2,2
336,3,3,3,3,3,3,3,3,3
337,3,3,3,3,3,3,3,3,3
338,3,3,3,3,3,3,3,3,3
339,0,0,0,0,0,0,0,0,0
340,0,0,0,0,0,0,0,0,0
341,0,0,0,0,0,0,0,0,0
342,0,0,0,0,0,0,0,0,0
343,0,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0,0
347,0,0,0,0,0,0,0,0,0
348,0,0,0,0,0,0,0,0,0
349,1,1,1,1,1,1,1,1,1
350,1,1,1,1,1,1,1,1,1
351,1,1,1,1,1,1,1,1,1
352,2,2,2,2,2,2,2,2,2
353,2,2,2,2,2,2,2,2,2
354,2,2,2,2,2,2,2,2,2
355,2,2,2,2,2,2,2,2,2
356,2,2,2,2,2,2,2,2,2
357,2,2,2,2,2,2,2,2,2
358,2,2,2,2,2,2,2,2,2
359,2,2,2,2,2,2,2,2,2
360,2,2,2,2,2,2,2,2,2
361,2,2,2,2,2,2,2,2,2
362,3,3,3,3,3,3,3,3,3
363,3,3,3,3,3,3,3,3,3
364,3,3,3,3,3,3,3,3,3
365,0,0,0,0,0,0,0,0,0
