brazo,modelo,base,metrica,n,media,sd,ic95,n_par,delta_pct,delta_ic95,p_wilcoxon,n_par_act,delta_pct_act,delta_ic95_act,p_wilcoxon_act
ippo_vecinos_s42,ippo_vecinos,42,cola_max,30,117.4667,7.9643,2.9739,30,12.7,"[8.85, 16.75]",8.32e-06,30,-21.32,"[-24.74, -17.79]",1.73e-06
ippo_vecinos_s42,ippo_vecinos,42,paradas_prom,30,3.5597,0.0793,0.0296,30,-43.89,"[-44.58, -43.21]",1.86e-09,30,23.39,"[21.56, 25.23]",1.86e-09
ippo_vecinos_s42,ippo_vecinos,42,throughput,30,2926.5,16.5503,6.18,30,0.17,"[-0.10, 0.43]",0.156,30,2.67,"[2.32, 2.99]",1.73e-06
ippo_vecinos_s42,ippo_vecinos,42,co2_prom,30,379.38,2.7346,1.0211,30,-12.54,"[-12.95, -12.15]",1.73e-06,30,-2.5,"[-3.42, -1.60]",2.69e-05
ippo_vecinos_s42,ippo_vecinos,42,nox_prom,30,133.5967,1.0568,0.3946,30,-12.06,"[-12.50, -11.62]",1.73e-06,30,-3.36,"[-4.36, -2.37]",1.32e-05
ippo_vecinos_s42,ippo_vecinos,42,recompensa_decision,30,-24.4696,0.6047,0.2258,30,1.66,"[0.49, 2.84]",0.0117,30,-22.24,"[-25.39, -19.16]",1.86e-09
ippo_vecinos_s42,ippo_vecinos,42,cambios_fase,30,298.7333,5.0646,1.8912,30,-33.16,"[-33.61, -32.71]",1.71e-06,30,14.06,"[13.19, 14.95]",1.69e-06
ippo_vecinos_s42,ippo_vecinos,42,no_terminados,30,0.0,0.0,0.0,30,,,,30,,,
ippo_vecinos_s42,ippo_vecinos,42,viaje_corredor_prom,30,255.773,3.4167,1.2758,30,-4.01,"[-4.69, -3.34]",3.73e-09,30,-1.01,"[-1.72, -0.32]",0.0201
ippo_vecinos_s42,ippo_vecinos,42,retraso_corredor_prom,30,172.8777,3.4188,1.2766,30,-5.82,"[-6.80, -4.86]",1.92e-06,30,-1.49,"[-2.53, -0.47]",0.0196
ippo_vecinos_s42,ippo_vecinos,42,retraso_corredor_punta,30,189.6687,3.3145,1.2377,30,-1.5,"[-2.69, -0.33]",0.0218,30,-1.13,"[-2.18, -0.07]",0.0497
ippo_vecinos_s42,ippo_vecinos,42,paradas_corredor,30,5.2902,0.1636,0.0611,30,-35.13,"[-36.10, -34.16]",1.86e-09,30,28.16,"[26.16, 30.26]",1.73e-06
ippo_vecinos_s42,ippo_vecinos,42,paradas_corredor_le1,30,0.2461,0.0263,0.0098,30,54.62,"[48.89, 60.12]",1.73e-06,30,-16.5,"[-21.41, -11.37]",3.89e-05
ippo_vecinos_s42,ippo_vecinos,42,spillback_tasa,30,0.0003,0.0011,0.0004,30,,,,30,-98.54,"[-100.00, -96.45]",1.86e-09
ippo_vecinos_s42,ippo_vecinos,42,spillback_seg,30,2.2,4.6639,1.7415,30,,,,30,-97.47,"[-99.20, -95.13]",1.73e-06
ippo_vecinos_s42,ippo_vecinos,42,spillback_eventos,30,0.4,0.7701,0.2876,30,,,,30,-94.62,"[-97.98, -90.36]",1.69e-06
ippo_vecinos_s42,ippo_vecinos,42,cola_max_enlace,30,32.5667,2.5146,0.939,30,37.03,"[33.33, 40.77]",1.62e-06,30,-14.07,"[-16.43, -11.62]",2.41e-06
ippo_vecinos_s42,ippo_vecinos,42,veh_max_enlace,30,37.0333,0.1826,0.0682,30,0.09,"[0.00, 0.27]",0.317,30,-2.54,"[-2.63, -2.37]",7.24e-08
ippo_vecinos_s42,ippo_vecinos,42,ret_retraso,30,-451447.3337,7767.3268,2900.3675,30,20.78,"[20.03, 21.55]",1.86e-09,30,11.94,"[9.42, 14.51]",1.86e-09
ippo_vecinos_s42,ippo_vecinos,42,ret_colas,30,-262999.742,7888.986,2945.7958,30,-5.43,"[-6.93, -3.93]",5.72e-07,30,24.62,"[21.54, 27.78]",1.86e-09
ippo_vecinos_s42,ippo_vecinos,42,ret_spill,30,-458067.3337,8441.9829,3152.2882,30,19.66,"[18.87, 20.48]",1.86e-09,30,13.46,"[10.93, 16.00]",1.86e-09
ippo_vecinos_s42,ippo_vecinos,42,vehiculos,30,3620.0,0.0,0.0,30,0.0,"[0.00, 0.00]",1,30,0.0,"[0.00, 0.00]",1
ippo_vecinos_s42,ippo_vecinos,42,recompensa,30,-52248.1367,1594.5858,595.4281,30,5.42,"[3.90, 6.94]",5.72e-07,30,-24.75,"[-27.91, -21.66]",1.86e-09
ippo_vecinos_s42,ippo_vecinos,42,decisiones,30,1958.3,19.1224,7.1404,30,-4.89,"[-5.29, -4.48]",1.73e-06,30,-11.22,"[-11.60, -10.82]",1.73e-06
mappo_s2042,mappo,2042,timeloss_prom,30,120.5917,3.2056,1.197,30,-22.05,"[-23.00, -21.14]",1.86e-09,30,-2.86,"[-5.09, -0.70]",0.0333
mappo_s2042,mappo,2042,espera_prom,30,63.4747,2.1726,0.8113,30,0.62,"[-0.90, 2.15]",0.36,30,-16.38,"[-19.02, -13.74]",1.86e-09
mappo_s2042,mappo,2042,cola_prom,30,43.588,1.3154,0.4912,30,-2.83,"[-4.13, -1.51]",0.000715,30,-13.15,"[-15.82, -10.49]",1.86e-09
mappo_s2042,mappo,2042,cola_max,30,132.0,11.7003,4.369,30,26.64,"[21.25, 32.65]",1.91e-06,30,-11.59,"[-15.74, -7.18]",0.000188
mappo_s2042,mappo,2042,paradas_prom,30,3.6473,0.1068,0.0399,30,-42.51,"[-43.28, -41.77]",1.86e-09,30,26.42,"[24.45, 28.37]",1.86e-09
mappo_s2042,mappo,2042,throughput,30,2930.8,14.6814,5.4821,30,0.32,"[0.10, 0.56]",0.00915,30,2.82,"[2.52, 3.11]",1.72e-06
mappo_s2042,mappo,2042,co2_prom,30,383.4967,4.6146,1.7231,30,-11.59,"[-12.11, -11.10]",1.73e-06,30,-1.45,"[-2.53, -0.41]",0.0277
mappo_s2042,mappo,2042,nox_prom,30,135.0933,1.7556,0.6555,30,-11.07,"[-11.64, -10.53]",1.73e-06,30,-2.27,"[-3.47, -1.13]",0.00171
mappo_s2042,mappo,2042,recompensa_decision,30,-25.131,0.8861,0.3309,30,4.41,"[2.83, 6.00]",1.22e-05,30,-20.14,"[-23.60, -16.62]",1.86e-09
mappo_s2042,mappo,2042,cambios_fase,30,301.6667,3.4173,1.2761,30,-32.51,"[-32.79, -32.23]",1.68e-06,30,15.18,"[14.41, 16.00]",1.68e-06
mappo_s2042,mappo,2042,no_terminados,30,0.0,0.0,0.0,30,,,,30,,,
mappo_s2042,mappo,2042,viaje_corredor_prom,30,250.612,2.9397,1.0977,30,-5.94,"[-6.53, -5.36]",1.86e-09,30,-3.01,"[-3.49, -2.51]",1.92e-06
mappo_s2042,mappo,2042,retraso_corredor_prom,30,167.715,2.9296,1.0939,30,-8.63,"[-9.47, -7.79]",1.86e-09,30,-4.43,"[-5.14, -3.71]",3.73e-09
mappo_s2042,mappo,2042,retraso_corredor_punta,30,183.5663,3.5449,1.3237,30,-4.67,"[-5.79, -3.55]",6.15e-08,30,-4.31,"[-5.09, -3.49]",9.31e-09
mappo_s2042,mappo,2042,paradas_corredor,30,5.176,0.128,0.0478,30,-36.53,"[-37.33, -35.71]",1.86e-09,30,25.4,"[23.53, 27.49]",1.86e-09
mappo_s2042,mappo,2042,paradas_corredor_le1,30,0.2749,0.0166,0.0062,30,72.71,"[68.32, 76.74]",1.73e-06,30,-6.73,"[-10.61, -2.92]",0.00683
mappo_s2042,mappo,2042,spillback_tasa,30,0.0006,0.0009,0.0003,30,,,,30,-97.38,"[-98.66, -95.97]",1.73e-06
mappo_s2042,mappo,2042,spillback_seg,30,5.0667,5.8483,2.1838,30,,,,30,-94.18,"[-96.43, -91.43]",2.56e-06
mappo_s2042,mappo,2042,spillback_eventos,30,1.0,1.1142,0.416,30,,,,30,-86.55,"[-91.79, -80.51]",2.47e-06
mappo_s2042,mappo,2042,cola_max_enlace,30,34.4667,2.1453,0.8011,30,45.02,"[41.94, 48.22]",1.63e-06,30,-9.06,"[-11.15, -6.94]",5.06e-06
mappo_s2042,mappo,2042,veh_max_enlace,30,37.3333,0.4795,0.179,30,0.9,"[0.45, 1.35]",0.00157,30,-1.75,"[-2.19, -1.32]",7.74e-06
mappo_s2042,mappo,2042,ret_retraso,30,-465482.7497,13445.5212,5020.6401,30,18.31,"[17.27, 19.39]",1.86e-09,30,9.2,"[6.30, 12.15]",5.72e-07
mappo_s2042,mappo,2042,ret_colas,30,-269339.41,10372.1045,3873.0075,30,-7.97,"[-9.74, -6.20]",1.3e-08,30,22.81,"[19.36, 26.20]",1.86e-09
mappo_s2042,mappo,2042,ret_spill,30,-472620.9497,13845.6307,5170.0435,30,17.11,"[16.05, 18.20]",1.86e-09,30,10.71,"[7.84, 13.61]",3.54e-08
mappo_s2042,mappo,2042,vehiculos,30,3620.0,0.0,0.0,30,0.0,"[0.00, 0.00]",1,30,0.0,"[0.00, 0.00]",1
mappo_s2042,mappo,2042,recompensa,30,-53512.4933,2078.1293,775.9862,30,7.97,"[6.18, 9.76]",1.3e-08,30,-22.93,"[-26.35, -19.46]",1.86e-09
mappo_s2042,mappo,2042,decisiones,30,1950.8,17.0018,6.3486,30,-5.25,"[-5.59, -4.94]",1.73e-06,30,-11.56,"[-11.84, -11.26]",1.73e-06
mappo_s4042,mappo,4042,timeloss_prom,30,120.401,2.6505,0.9897,30,-22.17,"[-23.02, -21.38]",1.86e-09,30,-3.01,"[-5.13, -0.93]",0.0113
mappo_s4042,mappo,4042,espera_prom,30,62.736,2.0751,0.7749,30,-0.55,"[-2.28, 1.08]",0.696,30,-17.35,"[-19.94, -14.76]",1.86e-09
mappo_s4042,mappo,4042,cola_prom,30,42.9507,1.1744,0.4385,30,-4.25,"[-5.63, -2.92]",9.98e-07,30,-14.42,"[-16.91, -11.96]",1.86e-09
mappo_s4042,mappo,4042,cola_max,30,119.5,8.549,3.1923,30,14.65,"[11.17, 18.34]",2.98e-06,30,-19.96,"[-23.36, -16.48]",1.9e-06
mappo_s4042,mappo,4042,paradas_prom,30,3.6733,0.0862,0.0322,30,-42.1,"[-42.71, -41.52]",1.86e-09,30,27.33,"[25.49, 29.19]",1.73e-06
mappo_s4042,mappo,4042,throughput,30,2925.4333,15.7976,5.8989,30,0.13,"[-0.08, 0.35]",0.242,30,2.63,"[2.27, 2.99]",1.73e-06
mappo_s4042,mappo,4042,co2_prom,30,382.8767,3.8771,1.4477,30,-11.74,"[-12.21, -11.30]",1.73e-06,30,-1.61,"[-2.66, -0.60]",0.0104
mappo_s4042,mappo,4042,nox_prom,30,134.7367,1.466,0.5474,30,-11.31,"[-11.84, -10.82]",1.73e-06,30,-2.53,"[-3.68, -1.43]",0.000435
mappo_s4042,mappo,4042,recompensa_decision,30,-24.4893,0.8812,0.329,30,1.75,"[0.02, 3.43]",0.0549,30,-22.18,"[-25.41, -18.97]",1.86e-09
mappo_s4042,mappo,4042,cambios_fase,30,303.9333,2.8154,1.0513,30,-32.0,"[-32.23, -31.76]",1.65e-06,30,16.05,"[15.30, 16.84]",1.69e-06
mappo_s4042,mappo,4042,no_terminados,30,0.0,0.0,0.0,30,,,,30,,,
mappo_s4042,mappo,4042,viaje_corredor_prom,30,255.1643,3.3643,1.2563,30,-4.24,"[-4.93, -3.62]",1.86e-09,30,-1.25,"[-1.86, -0.63]",0.000952
mappo_s4042,mappo,4042,retraso_corredor_prom,30,172.2703,3.3253,1.2417,30,-6.15,"[-7.14, -5.27]",1.86e-09,30,-1.83,"[-2.74, -0.92]",0.00148
mappo_s4042,mappo,4042,retraso_corredor_punta,30,189.8987,4.3441,1.6221,30,-1.38,"[-2.67, -0.18]",0.105,30,-1.01,"[-2.04, 0.06]",0.0897
mappo_s4042,mappo,4042,paradas_corredor,30,5.3571,0.1426,0.0533,30,-34.31,"[-35.11, -33.50]",1.86e-09,30,29.78,"[27.72, 31.92]",1.86e-09
mappo_s4042,mappo,4042,paradas_corredor_le1,30,0.2378,0.0215,0.008,30,49.38,"[44.44, 54.38]",1.73e-06,30,-19.33,"[-23.27, -15.18]",3.51e-06
mappo_s4042,mappo,4042,spillback_tasa,30,0.0,0.0,0.0,30,,,,30,-100.0,"[-100.00, -100.00]",1.86e-09
mappo_s4042,mappo,4042,spillback_seg,30,1.9,4.3735,1.6331,30,,,,30,-97.82,"[-99.47, -95.81]",1.73e-06
mappo_s4042,mappo,4042,spillback_eventos,30,0.2,0.4842,0.1808,30,,,,30,-97.31,"[-99.24, -94.69]",1.63e-06
mappo_s4042,mappo,4042,cola_max_enlace,30,32.1,2.3976,0.8953,30,35.06,"[31.53, 38.88]",1.62e-06,30,-15.3,"[-17.38, -12.99]",1.59e-06
mappo_s4042,mappo,4042,veh_max_enlace,30,37.1,0.3051,0.1139,30,0.27,"[0.00, 0.63]",0.0833,30,-2.37,"[-2.63, -2.02]",2.03e-07
mappo_s4042,mappo,4042,ret_retraso,30,-461405.344,12345.1188,4609.7431,30,19.03,"[18.07, 20.05]",1.86e-09,30,10.0,"[7.21, 12.81]",6.15e-08
mappo_s4042,mappo,4042,ret_colas,30,-263331.04,10770.7521,4021.8649,30,-5.56,"[-7.54, -3.53]",1.22e-05,30,24.53,"[21.27, 27.79]",1.86e-09
mappo_s4042,mappo,4042,ret_spill,30,-467201.744,12854.4725,4799.9389,30,18.06,"[17.07, 19.11]",1.86e-09,30,11.73,"[8.97, 14.51]",5.59e-09
mappo_s4042,mappo,4042,vehiculos,30,3620.0,0.0,0.0,30,0.0,"[0.00, 0.00]",1,30,0.0,"[0.00, 0.00]",1
mappo_s4042,mappo,4042,recompensa,30,-52314.41,2155.6341,804.927,30,5.55,"[3.50, 7.54]",1.06e-05,30,-24.66,"[-27.94, -21.39]",1.86e-09
mappo_s4042,mappo,4042,decisiones,30,1956.0667,16.3009,6.0869,30,-5.0,"[-5.33, -4.69]",1.73e-06,30,-11.32,"[-11.65, -10.96]",1.73e-06
mappo_s42,mappo,42,timeloss_prom,30,121.242,3.5828,1.3378,30,-21.63,"[-22.55, -20.69]",1.86e-09,30,-2.33,"[-4.51, -0.08]",0.0687
mappo_s42,mappo,42,espera_prom,30,66.02,2.6119,0.9753,30,4.66,"[3.09, 6.32]",3.79e-06,30,-13.02,"[-15.85, -10.14]",2.61e-08
mappo_s42,mappo,42,cola_prom,30,44.938,1.5683,0.5856,30,0.18,"[-1.19, 1.60]",0.869,30,-10.46,"[-13.11, -7.75]",3.86e-07
mappo_s42,mappo,42,cola_max,30,127.9667,8.8336,3.2985,30,22.77,"[18.61, 27.79]",1.72e-06,30,-14.29,"[-17.50, -10.71]",1.45e-05
mappo_s42,mappo,42,paradas_prom,30,3.4959,0.074,0.0276,30,-44.89,"[-45.46, -44.37]",1.86e-09,30,21.18,"[19.50, 22.85]",1.73e-06
mappo_s42,mappo,42,throughput,30,2916.5667,15.1628,5.6619,30,-0.17,"[-0.41, 0.05]",0.205,30,2.32,"[1.96, 2.67]",2.56e-06
mappo_s42,mappo,42,co2_prom,30,384.1633,5.3421,1.9948,30,-11.44,"[-11.94, -10.93]",1.73e-06,30,-1.27,"[-2.35, -0.20]",0.0529
mappo_s42,mappo,42,nox_prom,30,135.5533,2.0352,0.7599,30,-10.77,"[-11.32, -10.21]",1.73e-06,30,-1.94,"[-3.13, -0.75]",0.00424
mappo_s42,mappo,42,recompensa_decision,30,-25.9104,1.1797,0.4405,30,7.65,"[5.85, 9.58]",3.73e-09,30,-17.66,"[-21.23, -14.03]",9.31e-09
mappo_s42,mappo,42,cambios_fase,30,282.7667,4.1413,1.5464,30,-36.74,"[-37.04, -36.43]",1.62e-06,30,7.97,"[7.13, 8.79]",1.69e-06
mappo_s42,mappo,42,no_terminados,30,0.0,0.0,0.0,30,,,,30,,,
mappo_s42,mappo,42,viaje_corredor_prom,30,257.4697,2.972,1.1098,30,-3.37,"[-3.95, -2.78]",5.59e-09,30,-0.35,"[-0.84, 0.17]",0.114
mappo_s42,mappo,42,retraso_corredor_prom,30,174.5747,2.9872,1.1155,30,-4.89,"[-5.72, -4.05]",5.59e-09,30,-0.52,"[-1.24, 0.25]",0.114
mappo_s42,mappo,42,retraso_corredor_punta,30,189.134,3.7819,1.4122,30,-1.78,"[-2.82, -0.76]",0.00348,30,-1.41,"[-2.30, -0.49]",0.00871
mappo_s42,mappo,42,paradas_corredor,30,5.0947,0.1518,0.0567,30,-37.53,"[-38.35, -36.72]",1.86e-09,30,23.43,"[21.79, 25.09]",1.86e-09
mappo_s42,mappo,42,paradas_corredor_le1,30,0.234,0.0163,0.0061,30,47.04,"[43.32, 51.19]",1.73e-06,30,-20.59,"[-23.85, -17.34]",1.73e-06
mappo_s42,mappo,42,spillback_tasa,30,0.0002,0.0006,0.0002,30,,,,30,-99.18,"[-99.96, -98.00]",1.73e-06
mappo_s42,mappo,42,spillback_seg,30,1.4667,4.0321,1.5056,30,,,,30,-98.31,"[-99.67, -96.05]",1.92e-06
mappo_s42,mappo,42,spillback_eventos,30,0.3333,0.7581,0.2831,30,,,,30,-95.52,"[-98.73, -91.11]",1.83e-06
mappo_s42,mappo,42,cola_max_enlace,30,32.8,1.4948,0.5582,30,38.01,"[35.90, 40.28]",1.39e-06,30,-13.46,"[-14.93, -11.74]",1.56e-06
mappo_s42,mappo,42,veh_max_enlace,30,37.6333,0.4901,0.183,30,1.71,"[1.26, 2.16]",1.31e-05,30,-0.96,"[-1.40, -0.53]",0.000911
mappo_s42,mappo,42,ret_retraso,30,-469016.5973,16985.7537,6342.5847,30,17.69,"[16.52, 18.80]",1.86e-09,30,8.51,"[5.45, 11.49]",1.6e-05
mappo_s42,mappo,42,ret_colas,30,-279842.7257,13825.7552,5162.6218,30,-12.18,"[-14.35, -10.20]",1.86e-09,30,19.8,"[16.05, 23.43]",9.31e-09
mappo_s42,mappo,42,ret_spill,30,-477066.864,17942.0246,6699.6621,30,16.33,"[15.09, 17.48]",1.86e-09,30,9.87,"[6.77, 12.85]",1.99e-06
mappo_s42,mappo,42,vehiculos,30,3620.0,0.0,0.0,30,0.0,"[0.00, 0.00]",1,30,0.0,"[0.00, 0.00]",1
mappo_s42,mappo,42,recompensa,30,-55614.6633,2773.8942,1035.7891,30,12.21,"[10.21, 14.41]",1.86e-09,30,-19.91,"[-23.55, -16.13]",9.31e-09
mappo_s42,mappo,42,decisiones,30,1978.9667,15.4975,5.7868,30,-3.89,"[-4.18, -3.58]",1.73e-06,30,-10.28,"[-10.60, -9.94]",1.73e-06
ql_colas_s2042,ql_colas,2042,timeloss_prom,30,163.0777,6.8223,2.5475,30,5.41,"[3.94, 7.03]",2.61e-08,30,31.37,"[28.01, 34.86]",1.86e-09
ql_colas_s2042,ql_colas,2042,espera_prom,30,46.1587,3.1255,1.1671,30,-26.83,"[-28.47, -24.98]",1.73e-06,30,-39.19,"[-41.43, -36.80]",1.86e-09
ql_colas_s2042,ql_colas,2042,cola_prom,30,29.573,1.795,0.6703,30,-34.07,"[-35.44, -32.55]",1.86e-09,30,-41.08,"[-43.08, -38.96]",1.86e-09
ql_colas_s2042,ql_colas,2042,cola_max,30,86.3333,12.6881,4.7378,30,-17.17,"[-21.65, -12.20]",2.95e-05,30,-42.17,"[-45.34, -38.50]",1.72e-06
ql_colas_s2042,ql_colas,2042,paradas_prom,30,6.5228,0.3372,0.1259,30,2.82,"[1.03, 4.68]",0.00705,30,126.1,"[121.15, 131.31]",1.86e-09
ql_colas_s2042,ql_colas,2042,throughput,30,2801.5333,25.674,9.5868,30,-4.11,"[-4.43, -3.81]",1.73e-06,30,-1.72,"[-2.13, -1.30]",5.2e-06
ql_colas_s2042,ql_colas,2042,co2_prom,30,433.2333,9.7534,3.642,30,-0.13,"[-0.88, 0.69]",0.323,30,11.34,"[9.88, 12.83]",1.73e-06
ql_colas_s2042,ql_colas,2042,nox_prom,30,150.1633,3.5867,1.3393,30,-1.15,"[-1.95, -0.29]",0.00984,30,8.63,"[7.08, 10.22]",3.73e-09
ql_colas_s2042,ql_colas,2042,recompensa_decision,30,-15.7249,1.0327,0.3856,30,-34.67,"[-36.14, -33.04]",1.86e-09,30,-50.03,"[-52.38, -47.64]",1.86e-09
ql_colas_s2042,ql_colas,2042,cambios_fase,30,636.6667,16.616,6.2045,30,42.44,"[41.20, 43.65]",1.71e-06,30,143.1,"[140.30, 145.94]",1.73e-06
ql_colas_s2042,ql_colas,2042,no_terminados,30,0.0,0.0,0.0,30,,,,30,,,
ql_colas_s2042,ql_colas,2042,viaje_corredor_prom,30,323.5023,8.6779,3.2404,30,21.41,"[20.29, 22.50]",1.73e-06,30,25.2,"[23.94, 26.50]",1.86e-09
ql_colas_s2042,ql_colas,2042,retraso_corredor_prom,30,240.6107,8.6611,3.2341,30,31.08,"[29.44, 32.68]",1.86e-09,30,37.11,"[35.21, 39.06]",1.86e-09
ql_colas_s2042,ql_colas,2042,retraso_corredor_punta,30,278.3397,11.8657,4.4307,30,44.55,"[42.39, 46.66]",1.86e-09,30,45.1,"[42.71, 47.51]",1.86e-09
ql_colas_s2042,ql_colas,2042,paradas_corredor,30,9.5664,0.4495,0.1679,30,17.3,"[15.39, 19.20]",1.86e-09,30,131.76,"[127.75, 135.89]",1.86e-09
ql_colas_s2042,ql_colas,2042,paradas_corredor_le1,30,0.0558,0.0156,0.0058,30,-64.92,"[-68.49, -61.54]",1.72e-06,30,-81.06,"[-83.29, -78.82]",1.73e-06
ql_colas_s2042,ql_colas,2042,spillback_tasa,30,0.0003,0.0009,0.0003,30,,,,30,-98.87,"[-100.00, -97.29]",1.86e-09
ql_colas_s2042,ql_colas,2042,spillback_seg,30,0.9667,3.3165,1.2384,30,,,,30,-98.89,"[-100.00, -97.34]",1.73e-06
ql_colas_s2042,ql_colas,2042,spillback_eventos,30,0.2333,0.8172,0.3051,30,,,,30,-96.86,"[-100.00, -92.04]",2.46e-06
ql_colas_s2042,ql_colas,2042,cola_max_enlace,30,22.9667,6.4192,2.397,30,-3.37,"[-12.52, 6.69]",0.359,30,-39.4,"[-45.02, -33.27]",1.65e-06
ql_colas_s2042,ql_colas,2042,veh_max_enlace,30,36.5,0.6297,0.2351,30,-1.35,"[-1.98, -0.72]",0.000579,30,-3.95,"[-4.56, -3.33]",1.34e-06
ql_colas_s2042,ql_colas,2042,ret_retraso,30,-593471.43,25583.1176,9552.8931,30,-4.15,"[-5.80, -2.64]",1.42e-06,30,-15.76,"[-19.88, -11.70]",8.01e-08
ql_colas_s2042,ql_colas,2042,ret_colas,30,-182266.1933,12704.0222,4743.7598,30,26.93,"[25.03, 28.62]",1.86e-09,30,47.76,"[45.12, 50.31]",1.86e-09
ql_colas_s2042,ql_colas,2042,ret_spill,30,-593701.63,25815.6466,9639.7209,30,-4.12,"[-5.78, -2.61]",1.68e-06,30,-12.17,"[-16.19, -8.25]",3.79e-06
ql_colas_s2042,ql_colas,2042,vehiculos,30,3620.0,0.0,0.0,30,0.0,"[0.00, 0.00]",1,30,0.0,"[0.00, 0.00]",1
ql_colas_s2042,ql_colas,2042,recompensa,30,-36103.1967,2566.3833,958.3033,30,-27.15,"[-28.87, -25.22]",1.86e-09,30,-48.01,"[-50.57, -45.34]",1.86e-09
ql_colas_s2042,ql_colas,2042,decisiones,30,1913.6333,28.0203,10.4629,30,-7.06,"[-7.52, -6.61]",1.73e-06,30,-13.24,"[-13.67, -12.82]",1.73e-06
ql_colas_s4042,ql_colas,4042,timeloss_prom,30,165.2453,13.4368,5.0174,30,6.82,"[3.81, 9.77]",0.000313,30,33.12,"[28.41, 37.75]",1.86e-09
ql_colas_s4042,ql_colas,4042,espera_prom,30,58.859,9.8917,3.6936,30,-6.69,"[-12.15, -1.44]",0.114,30,-22.46,"[-27.75, -17.22]",9.31e-09
ql_colas_s4042,ql_colas,4042,cola_prom,30,39.0643,6.4492,2.4082,30,-12.91,"[-17.92, -8.09]",2.69e-05,30,-22.17,"[-27.35, -17.02]",3.73e-09
ql_colas_s4042,ql_colas,4042,cola_max,30,117.0333,29.0819,10.8594,30,12.28,"[2.25, 22.09]",0.0243,30,-21.61,"[-29.01, -14.32]",4.57e-05
ql_colas_s4042,ql_colas,4042,paradas_prom,30,6.266,0.437,0.1632,30,-1.23,"[-3.69, 1.16]",0.641,30,117.2,"[111.07, 123.07]",1.86e-09
ql_colas_s4042,ql_colas,4042,throughput,30,2781.1333,40.2584,15.0327,30,-4.81,"[-5.31, -4.29]",1.73e-06,30,-2.43,"[-3.01, -1.84]",5.74e-06
ql_colas_s4042,ql_colas,4042,co2_prom,30,440.68,20.7808,7.7597,30,1.59,"[-0.07, 3.21]",0.0769,30,13.25,"[11.02, 15.42]",1.73e-06
ql_colas_s4042,ql_colas,4042,nox_prom,30,153.7933,8.0339,2.9999,30,1.24,"[-0.59, 3.02]",0.233,30,11.25,"[8.80, 13.63]",2.6e-06
ql_colas_s4042,ql_colas,4042,recompensa_decision,30,-21.4995,3.8858,1.451,30,-10.68,"[-16.29, -5.24]",0.00871,30,-31.68,"[-36.94, -26.44]",1.73e-06
ql_colas_s4042,ql_colas,4042,cambios_fase,30,570.0667,19.9429,7.4468,30,27.54,"[26.06, 29.07]",1.73e-06,30,117.67,"[114.87, 120.68]",1.73e-06
ql_colas_s4042,ql_colas,4042,no_terminados,30,0.0,0.0,0.0,30,,,,30,,,
ql_colas_s4042,ql_colas,4042,viaje_corredor_prom,30,295.8583,5.3485,1.9972,30,11.04,"[10.17, 11.86]",1.86e-09,30,14.5,"[13.67, 15.37]",1.86e-09
ql_colas_s4042,ql_colas,4042,retraso_corredor_prom,30,212.964,5.3247,1.9883,30,16.02,"[14.75, 17.23]",1.86e-09,30,21.36,"[20.11, 22.65]",1.86e-09
ql_colas_s4042,ql_colas,4042,retraso_corredor_punta,30,254.812,7.4625,2.7866,30,32.33,"[30.61, 33.99]",1.86e-09,30,32.83,"[31.17, 34.57]",1.86e-09
ql_colas_s4042,ql_colas,4042,paradas_corredor,30,8.1351,0.2772,0.1035,30,-0.25,"[-1.50, 0.98]",0.984,30,97.09,"[93.80, 100.38]",1.86e-09
ql_colas_s4042,ql_colas,4042,paradas_corredor_le1,30,0.1071,0.0172,0.0064,30,-32.69,"[-36.56, -28.86]",1.73e-06,30,-63.65,"[-65.88, -61.29]",1.73e-06
ql_colas_s4042,ql_colas,4042,spillback_tasa,30,0.0022,0.0032,0.0012,30,,,,30,-90.57,"[-95.18, -84.76]",1.86e-09
ql_colas_s4042,ql_colas,4042,spillback_seg,30,16.7667,16.972,6.3374,30,,,,30,-80.73,"[-87.61, -72.39]",2.35e-06
ql_colas_s4042,ql_colas,4042,spillback_eventos,30,2.8,2.3547,0.8793,30,,,,30,-62.33,"[-73.30, -49.25]",1.03e-05
ql_colas_s4042,ql_colas,4042,cola_max_enlace,30,35.3333,1.8631,0.6957,30,48.67,"[45.91, 51.27]",1.48e-06,30,-6.77,"[-8.54, -5.10]",1.8e-06
ql_colas_s4042,ql_colas,4042,veh_max_enlace,30,37.1,0.3051,0.1139,30,0.27,"[0.00, 0.63]",0.0833,30,-2.37,"[-2.63, -2.02]",2.03e-07
ql_colas_s4042,ql_colas,4042,ret_retraso,30,-612503.0533,55495.6952,20722.4331,30,-7.49,"[-10.81, -4.13]",0.00038,30,-19.48,"[-24.66, -14.25]",1.3e-07
ql_colas_s4042,ql_colas,4042,ret_colas,30,-238915.25,42901.5494,16019.7018,30,4.22,"[-1.54, 10.20]",0.309,30,31.53,"[26.20, 36.83]",1.86e-09
ql_colas_s4042,ql_colas,4042,ret_spill,30,-618206.2533,56548.4124,21115.5242,30,-8.42,"[-11.80, -4.99]",0.000189,30,-16.8,"[-21.93, -11.66]",1.68e-06
