brazo,modelo,base,metrica,n,media,sd,ic95,n_par,delta_pct,delta_ic95,p_wilcoxon,n_par_act,delta_pct_act,delta_ic95_act,p_wilcoxon_act
ql_s2042,ql,2042,paradas_prom,30,1.2333,0.195,0.0728,30,51.94,"[45.75, 62.02]",1.86e-09,30,19.76,"[15.06, 27.31]",1.86e-09
ql_s2042,ql,2042,throughput,30,2500.8667,24.6251,9.1952,30,-0.11,"[-0.48, 0.09]",0.00171,30,-0.28,"[-0.67, -0.07]",0.000214
ql_s2042,ql,2042,co2_prom,30,278.5367,17.4435,6.5135,30,5.77,"[4.37, 8.34]",1.73e-06,30,3.0,"[1.62, 5.48]",1.73e-06
ql_s2042,ql,2042,nox_prom,30,96.1367,6.6664,2.4893,30,5.22,"[3.68, 8.05]",1.72e-06,30,3.26,"[1.75, 6.00]",1.72e-06
ql_s2042,ql,2042,recompensa_decision,30,-2.2026,2.0779,0.7759,30,18.01,"[-3.21, 59.35]",0.00773,30,73.31,"[41.96, 134.47]",1.86e-09
ql_s2042,ql,2042,cambios_fase,30,643.6667,6.31,2.3562,30,31.54,"[31.06, 32.01]",1.71e-06,30,-13.84,"[-14.26, -13.42]",1.72e-06
ql_s2042,ql,2042,no_terminados,30,0.0,0.0,0.0,30,,,,30,,,
ql_s2042,ql,2042,viaje_corredor_prom,30,171.9183,24.5581,9.1701,30,11.94,"[8.86, 17.90]",1.86e-09,30,5.51,"[2.58, 11.14]",1.73e-06
ql_s2042,ql,2042,retraso_corredor_prom,30,40.07,24.5907,9.1823,30,84.38,"[62.64, 126.49]",1.86e-09,30,28.88,"[13.48, 58.52]",1.86e-09
ql_s2042,ql,2042,retraso_corredor_punta,30,43.691,33.0397,12.3372,30,91.97,"[64.24, 145.87]",1.86e-09,30,38.19,"[17.66, 77.55]",1.73e-06
ql_s2042,ql,2042,paradas_corredor,30,1.4214,0.4252,0.1588,30,249.63,"[226.79, 290.67]",1.86e-09,30,29.48,"[20.10, 45.50]",1.73e-06
ql_s2042,ql,2042,paradas_corredor_le1,30,0.5694,0.0535,0.02,30,-42.42,"[-44.58, -40.72]",1.73e-06,30,-17.08,"[-20.27, -14.33]",1.86e-09
ql_s2042,ql,2042,spillback_tasa,30,0.0,0.0,0.0,30,,,,30,,,
ql_s2042,ql,2042,spillback_seg,30,0.0,0.0,0.0,30,,,,30,,,
ql_s2042,ql,2042,spillback_eventos,30,0.0,0.0,0.0,30,,,,30,,,
ql_s2042,ql,2042,cola_max_enlace,30,6.6667,2.2024,0.8224,30,207.69,"[174.63, 256.46]",8.71e-07,30,25.0,"[13.66, 43.59]",1.89e-05
ql_s2042,ql,2042,veh_max_enlace,30,10.9,1.4704,0.5491,30,9.73,"[5.32, 15.99]",0.000136,30,8.28,"[3.51, 14.29]",0.00331
ql_s2042,ql,2042,ret_retraso,30,-56113.9333,35174.188,13134.2576,30,-26.17,"[-55.62, -11.02]",1.86e-09,30,-33.76,"[-65.03, -17.63]",1.86e-09
ql_s2042,ql,2042,ret_colas,30,-26946.1567,29122.266,10874.4328,30,-22.86,"[-72.06, 2.24]",0.119,30,-77.28,"[-148.39, -40.94]",1.86e-09
ql_s2042,ql,2042,ret_spill,30,-56113.9333,35174.188,13134.2576,30,-26.17,"[-55.62, -11.02]",1.86e-09,30,-33.76,"[-65.03, -17.63]",1.86e-09
ql_s2042,ql,2042,vehiculos,30,2582.0,0.0,0.0,30,0.0,"[0.00, 0.00]",1,30,0.0,"[0.00, 0.00]",1
ql_s2042,ql,2042,recompensa,30,-5201.21,5825.385,2175.2345,30,23.52,"[-2.65, 74.80]",0.0407,30,81.26,"[42.71, 156.94]",1.86e-09
ql_s2042,ql,2042,decisiones,30,1898.3,84.6173,31.5966,30,-15.85,"[-16.63, -14.41]",1.9e-06,30,-15.93,"[-16.69, -14.51]",1.89e-06
ql_s4042,ql,4042,timeloss_prom,30,33.0287,2.6573,0.9922,30,9.91,"[7.99, 11.94]",1.86e-09,30,9.96,"[8.26, 11.71]",1.86e-09
ql_s4042,ql,4042,espera_prom,30,13.7057,1.9998,0.7467,30,-0.19,"[-3.24, 3.07]",0.626,30,18.84,"[15.25, 22.63]",3.73e-09
ql_s4042,ql,4042,cola_prom,30,5.406,0.1434,0.0535,30,1.18,"[0.14, 2.43]",0.0709,30,39.99,"[38.41, 41.78]",1.72e-06
ql_s4042,ql,4042,cola_max,30,24.2333,3.3496,1.2507,30,46.28,"[39.36, 54.77]",1.65e-06,30,23.01,"[15.23, 31.40]",1.95e-05
ql_s4042,ql,4042,paradas_prom,30,1.201,0.0674,0.0252,30,47.96,"[45.53, 50.53]",1.86e-09,30,16.63,"[14.99, 18.33]",1.73e-06
ql_s4042,ql,4042,throughput,30,2504.8667,2.5962,0.9694,30,0.05,"[0.01, 0.09]",0.0179,30,-0.12,"[-0.17, -0.07]",0.000567
ql_s4042,ql,4042,co2_prom,30,275.21,3.833,1.4313,30,4.51,"[4.19, 4.85]",1.73e-06,30,1.77,"[1.50, 2.04]",1.73e-06
ql_s4042,ql,4042,nox_prom,30,94.8467,1.5065,0.5625,30,3.81,"[3.44, 4.18]",1.72e-06,30,1.88,"[1.58, 2.18]",1.71e-06
ql_s4042,ql,4042,recompensa_decision,30,-1.8132,0.0525,0.0196,30,-2.86,"[-3.94, -1.53]",8.18e-05,30,42.67,"[40.95, 44.64]",1.73e-06
ql_s4042,ql,4042,cambios_fase,30,660.2,5.6287,2.1018,30,34.92,"[34.48, 35.30]",1.69e-06,30,-11.63,"[-12.06, -11.21]",1.71e-06
ql_s4042,ql,4042,no_terminados,30,0.0,0.0,0.0,30,,,,30,,,
ql_s4042,ql,4042,viaje_corredor_prom,30,167.4067,0.7273,0.2716,30,9.0,"[8.83, 9.17]",1.86e-09,30,2.74,"[2.55, 2.93]",1.73e-06
ql_s4042,ql,4042,retraso_corredor_prom,30,35.5557,0.6817,0.2546,30,63.61,"[62.30, 64.97]",1.73e-06,30,14.36,"[13.28, 15.43]",1.73e-06
ql_s4042,ql,4042,retraso_corredor_punta,30,37.8203,0.993,0.3708,30,66.17,"[64.44, 68.01]",1.73e-06,30,19.62,"[17.87, 21.38]",1.86e-09
ql_s4042,ql,4042,paradas_corredor,30,1.3472,0.0425,0.0159,30,231.38,"[226.56, 236.35]",1.73e-06,30,22.72,"[20.06, 25.44]",1.86e-09
ql_s4042,ql,4042,paradas_corredor_le1,30,0.5795,0.0233,0.0087,30,-41.4,"[-42.24, -40.60]",1.73e-06,30,-15.62,"[-17.29, -13.81]",1.73e-06
ql_s4042,ql,4042,spillback_tasa,30,0.0,0.0,0.0,30,,,,30,,,
ql_s4042,ql,4042,spillback_seg,30,0.0,0.0,0.0,30,,,,30,,,
ql_s4042,ql,4042,spillback_eventos,30,0.0,0.0,0.0,30,,,,30,,,
ql_s4042,ql,4042,cola_max_enlace,30,6.6333,0.9994,0.3732,30,206.15,"[182.61, 232.26]",9.33e-07,30,24.38,"[17.90, 31.88]",3.37e-06
ql_s4042,ql,4042,veh_max_enlace,30,10.9,1.0289,0.3842,30,9.73,"[6.33, 13.95]",7.7e-05,30,8.28,"[4.25, 12.67]",0.00102
ql_s4042,ql,4042,ret_retraso,30,-49451.0833,875.85,327.0478,30,-11.19,"[-12.06, -10.44]",1.86e-09,30,-17.87,"[-18.80, -17.01]",1.86e-09
ql_s4042,ql,4042,ret_colas,30,-21382.3567,609.9177,227.747,30,2.5,"[1.20, 3.56]",3.45e-05,30,-40.67,"[-42.59, -39.02]",1.86e-09
ql_s4042,ql,4042,ret_spill,30,-49451.0833,875.85,327.0478,30,-11.19,"[-12.06, -10.44]",1.86e-09,30,-17.87,"[-18.80, -17.01]",1.86e-09
ql_s4042,ql,4042,vehiculos,30,2582.0,0.0,0.0,30,0.0,"[0.00, 0.00]",1,30,0.0,"[0.00, 0.00]",1
ql_s4042,ql,4042,recompensa,30,-4089.9433,118.8706,44.387,30,-2.87,"[-3.95, -1.55]",6.89e-05,30,42.54,"[40.82, 44.49]",1.86e-09
ql_s4042,ql,4042,decisiones,30,1859.5667,8.3653,3.1237,30,-17.57,"[-17.65, -17.49]",1.69e-06,30,-17.64,"[-17.74, -17.55]",1.7e-06
ql_s42,ql,42,timeloss_prom,30,33.433,2.8012,1.046,30,11.25,"[9.71, 12.93]",1.86e-09,30,11.3,"[9.70, 13.04]",1.73e-06
ql_s42,ql,42,espera_prom,30,14.0707,2.0744,0.7746,30,2.47,"[0.26, 4.83]",0.0185,30,22.0,"[19.06, 25.15]",1.86e-09
ql_s42,ql,42,cola_prom,30,5.4913,0.1524,0.0569,30,2.78,"[1.76, 3.77]",4.24e-05,30,42.2,"[40.32, 44.15]",1.72e-06
ql_s42,ql,42,cola_max,30,25.7,5.7003,2.1285,30,55.13,"[44.35, 67.75]",1.68e-06,30,30.46,"[19.35, 43.23]",1.57e-05
ql_s42,ql,42,paradas_prom,30,1.2053,0.0716,0.0267,30,48.49,"[45.67, 51.43]",1.73e-06,30,17.04,"[15.12, 19.13]",1.86e-09
ql_s42,ql,42,throughput,30,2505.0667,2.7908,1.0421,30,0.06,"[0.02, 0.10]",0.00804,30,-0.11,"[-0.16, -0.07]",0.000525
ql_s42,ql,42,co2_prom,30,275.5867,4.2326,1.5805,30,4.65,"[4.35, 4.98]",1.73e-06,30,1.91,"[1.60, 2.25]",1.73e-06
ql_s42,ql,42,nox_prom,30,95.0233,1.6492,0.6158,30,4.0,"[3.67, 4.35]",1.72e-06,30,2.07,"[1.74, 2.43]",1.72e-06
ql_s42,ql,42,recompensa_decision,30,-1.8423,0.058,0.0216,30,-1.3,"[-2.37, -0.23]",0.0144,30,44.96,"[42.98, 47.04]",1.73e-06
ql_s42,ql,42,cambios_fase,30,644.7667,5.8586,2.1876,30,31.76,"[31.31, 32.23]",1.71e-06,30,-13.69,"[-14.13, -13.27]",1.73e-06
ql_s42,ql,42,no_terminados,30,0.0,0.0,0.0,30,,,,30,,,
ql_s42,ql,42,viaje_corredor_prom,30,167.3363,1.0329,0.3857,30,8.95,"[8.78, 9.14]",1.73e-06,30,2.7,"[2.45, 2.94]",1.86e-09
ql_s42,ql,42,retraso_corredor_prom,30,35.4867,0.93,0.3473,30,63.29,"[62.06, 64.60]",1.86e-09,30,14.14,"[12.75, 15.48]",1.86e-09
ql_s42,ql,42,retraso_corredor_punta,30,37.7777,1.1536,0.4308,30,65.99,"[64.45, 67.60]",1.73e-06,30,19.49,"[17.39, 21.58]",1.86e-09
ql_s42,ql,42,paradas_corredor,30,1.3422,0.063,0.0235,30,230.15,"[224.53, 235.79]",1.73e-06,30,22.26,"[19.21, 25.32]",3.73e-09
ql_s42,ql,42,paradas_corredor_le1,30,0.5809,0.0329,0.0123,30,-41.26,"[-42.45, -40.14]",1.73e-06,30,-15.41,"[-17.33, -13.38]",1.92e-06
ql_s42,ql,42,spillback_tasa,30,0.0,0.0,0.0,30,,,,30,,,
ql_s42,ql,42,spillback_seg,30,0.0,0.0,0.0,30,,,,30,,,
ql_s42,ql,42,spillback_eventos,30,0.0,0.0,0.0,30,,,,30,,,
ql_s42,ql,42,cola_max_enlace,30,6.6,1.6526,0.6171,30,204.62,"[174.99, 242.86]",9.51e-07,30,23.75,"[14.11, 38.06]",2.11e-05
ql_s42,ql,42,veh_max_enlace,30,11.0,1.5536,0.5801,30,10.74,"[6.00, 17.07]",8.61e-05,30,9.27,"[3.62, 16.04]",0.00377
ql_s42,ql,42,ret_retraso,30,-49786.7067,1118.7174,417.7359,30,-11.94,"[-12.75, -11.14]",1.86e-09,30,-18.67,"[-19.77, -17.58]",1.86e-09
ql_s42,ql,42,ret_colas,30,-21738.4967,642.6283,239.9614,30,0.88,"[-0.16, 1.91]",0.0549,30,-43.02,"[-45.04, -41.08]",1.86e-09
ql_s42,ql,42,ret_spill,30,-49786.7067,1118.7174,417.7359,30,-11.94,"[-12.75, -11.14]",1.86e-09,30,-18.67,"[-19.77, -17.58]",1.86e-09
ql_s42,ql,42,vehiculos,30,2582.0,0.0,0.0,30,0.0,"[0.00, 0.00]",1,30,0.0,"[0.00, 0.00]",1
ql_s42,ql,42,recompensa,30,-4155.34,132.9813,49.656,30,-1.32,"[-2.42, -0.21]",0.0164,30,44.82,"[42.82, 46.91]",1.86e-09
ql_s42,ql,42,decisiones,30,1868.7,9.128,3.4085,30,-17.16,"[-17.25, -17.07]",1.68e-06,30,-17.24,"[-17.33, -17.14]",1.69e-06
sarsa_s2042,sarsa,2042,timeloss_prom,30,32.9267,2.389,0.8921,30,9.57,"[8.00, 11.26]",1.73e-06,30,9.62,"[8.21, 11.08]",1.86e-09
sarsa_s2042,sarsa,2042,espera_prom,30,13.7123,1.7651,0.6591,30,-0.14,"[-2.33, 2.26]",0.622,30,18.89,"[16.13, 21.88]",1.73e-06
sarsa_s2042,sarsa,2042,cola_prom,30,5.43,0.116,0.0433,30,1.63,"[0.80, 2.48]",0.00143,30,40.61,"[38.99, 42.29]",1.73e-06
sarsa_s2042,sarsa,2042,cola_max,30,24.4667,2.0634,0.7705,30,47.69,"[42.68, 52.53]",1.57e-06,30,24.2,"[16.67, 30.90]",3.03e-05
sarsa_s2042,sarsa,2042,paradas_prom,30,1.1874,0.0636,0.0237,30,46.28,"[43.66, 49.02]",1.73e-06,30,15.3,"[13.54, 17.14]",1.86e-09
sarsa_s2042,sarsa,2042,throughput,30,2505.3,2.3511,0.8779,30,0.07,"[0.04, 0.10]",0.000711,30,-0.11,"[-0.15, -0.06]",0.000208
sarsa_s2042,sarsa,2042,co2_prom,30,274.8367,3.6183,1.3511,30,4.37,"[4.08, 4.67]",1.73e-06,30,1.63,"[1.36, 1.90]",1.73e-06
sarsa_s2042,sarsa,2042,nox_prom,30,94.7233,1.4068,0.5253,30,3.67,"[3.36, 3.99]",1.71e-06,30,1.74,"[1.47, 2.02]",1.72e-06
sarsa_s2042,sarsa,2042,recompensa_decision,30,-1.822,0.0441,0.0165,30,-2.39,"[-3.28, -1.48]",0.000142,30,43.36,"[41.51, 45.25]",1.73e-06
sarsa_s2042,sarsa,2042,cambios_fase,30,640.7667,5.296,1.9775,30,30.95,"[30.56, 31.35]",1.71e-06,30,-14.23,"[-14.62, -13.83]",1.72e-06
sarsa_s2042,sarsa,2042,no_terminados,30,0.0,0.0,0.0,30,,,,30,,,
sarsa_s2042,sarsa,2042,viaje_corredor_prom,30,167.432,0.8592,0.3208,30,9.01,"[8.84, 9.19]",1.73e-06,30,2.76,"[2.50, 2.99]",1.86e-09
sarsa_s2042,sarsa,2042,retraso_corredor_prom,30,35.5773,0.7622,0.2846,30,63.71,"[62.38, 65.03]",1.86e-09,30,14.43,"[13.00, 15.77]",1.73e-06
sarsa_s2042,sarsa,2042,retraso_corredor_punta,30,37.7613,0.928,0.3465,30,65.91,"[64.27, 67.60]",1.86e-09,30,19.44,"[17.27, 21.55]",1.86e-09
sarsa_s2042,sarsa,2042,paradas_corredor,30,1.3381,0.0568,0.0212,30,229.15,"[223.60, 234.97]",1.73e-06,30,21.89,"[18.52, 25.13]",3.73e-09
sarsa_s2042,sarsa,2042,paradas_corredor_le1,30,0.5797,0.0302,0.0113,30,-41.38,"[-42.42, -40.32]",1.73e-06,30,-15.59,"[-17.83, -13.08]",2.35e-06
sarsa_s2042,sarsa,2042,spillback_tasa,30,0.0,0.0,0.0,30,,,,30,,,
sarsa_s2042,sarsa,2042,spillback_seg,30,0.0,0.0,0.0,30,,,,30,,,
sarsa_s2042,sarsa,2042,spillback_eventos,30,0.0,0.0,0.0,30,,,,30,,,
sarsa_s2042,sarsa,2042,cola_max_enlace,30,6.3667,0.4901,0.183,30,193.85,"[174.29, 212.90]",8.37e-07,30,19.37,"[14.63, 24.36]",7.12e-06
sarsa_s2042,sarsa,2042,veh_max_enlace,30,10.5,0.6297,0.2351,30,5.7,"[3.36, 7.85]",0.000208,30,4.3,"[0.65, 8.19]",0.0398
sarsa_s2042,sarsa,2042,ret_retraso,30,-49513.88,975.702,364.3331,30,-11.33,"[-12.07, -10.62]",1.86e-09,30,-18.02,"[-19.07, -16.95]",1.86e-09
sarsa_s2042,sarsa,2042,ret_colas,30,-21606.88,518.1427,193.4777,30,1.48,"[0.59, 2.36]",0.00466,30,-42.15,"[-43.84, -40.52]",1.86e-09
sarsa_s2042,sarsa,2042,ret_spill,30,-49513.88,975.702,364.3331,30,-11.33,"[-12.07, -10.62]",1.86e-09,30,-18.02,"[-19.07, -16.95]",1.86e-09
sarsa_s2042,sarsa,2042,vehiculos,30,2582.0,0.0,0.0,30,0.0,"[0.00, 0.00]",1,30,0.0,"[0.00, 0.00]",1
sarsa_s2042,sarsa,2042,recompensa,30,-4129.6867,109.9594,41.0595,30,-1.93,"[-2.90, -0.95]",0.00146,30,43.92,"[42.07, 45.80]",1.86e-09
sarsa_s2042,sarsa,2042,decisiones,30,1881.9,13.4584,5.0254,30,-16.58,"[-16.78, -16.37]",1.73e-06,30,-16.65,"[-16.84, -16.47]",1.73e-06
sarsa_s4042,sarsa,4042,timeloss_prom,30,34.5763,6.6349,2.4775,30,15.06,"[9.00, 23.52]",5.59e-09,30,15.11,"[9.16, 23.25]",1.86e-09
sarsa_s4042,sarsa,4042,espera_prom,30,14.914,4.8459,1.8095,30,8.61,"[-0.97, 22.09]",0.845,30,29.31,"[17.86, 45.07]",1.86e-09
sarsa_s4042,sarsa,4042,cola_prom,30,6.1003,2.6908,1.0048,30,14.17,"[1.30, 34.51]",0.0263,30,57.97,"[40.53, 85.56]",1.73e-06
sarsa_s4042,sarsa,4042,cola_max,30,27.9333,13.539,5.0556,30,68.61,"[45.29, 102.62]",1.66e-06,30,41.79,"[23.41, 68.73]",3.19e-06
sarsa_s4042,sarsa,4042,paradas_prom,30,1.2216,0.1332,0.0497,30,50.5,"[45.44, 57.02]",1.86e-09,30,18.63,"[15.11, 23.00]",1.86e-09
sarsa_s4042,sarsa,4042,throughput,30,2502.7333,13.2142,4.9343,30,-0.03,"[-0.24, 0.09]",0.0261,30,-0.21,"[-0.41, -0.08]",7.5e-05
sarsa_s4042,sarsa,4042,co2_prom,30,277.6,10.4363,3.897,30,5.42,"[4.33, 6.93]",1.73e-06,30,2.65,"[1.61, 4.07]",1.73e-06
sarsa_s4042,sarsa,4042,nox_prom,30,95.7433,3.9013,1.4568,30,4.79,"[3.62, 6.41]",1.73e-06,30,2.84,"[1.72, 4.38]",1.73e-06
sarsa_s4042,sarsa,4042,recompensa_decision,30,-2.0935,1.0893,0.4068,30,12.16,"[-2.74, 35.66]",0.0369,30,64.72,"[43.36, 98.47]",1.73e-06
sarsa_s4042,sarsa,4042,cambios_fase,30,643.0667,9.3511,3.4918,30,31.42,"[30.70, 32.07]",1.71e-06,30,-13.92,"[-14.53, -13.37]",1.72e-06
sarsa_s4042,sarsa,4042,no_terminados,30,0.0,0.0,0.0,30,,,,30,,,
sarsa_s4042,sarsa,4042,viaje_corredor_prom,30,170.4007,12.2513,4.5747,30,10.95,"[8.91, 14.18]",1.73e-06,30,4.58,"[2.71, 7.53]",1.86e-09
sarsa_s4042,sarsa,4042,retraso_corredor_prom,30,38.547,12.242,4.5713,30,77.37,"[62.93, 100.37]",1.73e-06,30,23.99,"[14.20, 39.36]",1.86e-09
sarsa_s4042,sarsa,4042,retraso_corredor_punta,30,41.6487,15.917,5.9435,30,82.99,"[65.35, 111.31]",1.73e-06,30,31.73,"[19.35, 51.24]",1.86e-09
sarsa_s4042,sarsa,4042,paradas_corredor,30,1.4061,0.2595,0.0969,30,245.88,"[227.56, 273.26]",1.73e-06,30,28.09,"[21.87, 36.35]",1.73e-06
sarsa_s4042,sarsa,4042,paradas_corredor_le1,30,0.57,0.0428,0.016,30,-42.36,"[-43.98, -40.94]",1.73e-06,30,-16.99,"[-19.26, -14.66]",1.73e-06
sarsa_s4042,sarsa,4042,spillback_tasa,30,0.0,0.0,0.0,30,,,,30,,,
sarsa_s4042,sarsa,4042,spillback_seg,30,0.0,0.0,0.0,30,,,,30,,,
sarsa_s4042,sarsa,4042,spillback_eventos,30,0.0,0.0,0.0,30,,,,30,,,
sarsa_s4042,sarsa,4042,cola_max_enlace,30,6.6667,1.3218,0.4936,30,207.69,"[181.16, 239.34]",6.95e-07,30,25.0,"[15.76, 36.71]",2.45e-05
sarsa_s4042,sarsa,4042,veh_max_enlace,30,11.3333,2.3684,0.8844,30,14.09,"[6.67, 23.41]",0.000185,30,12.58,"[4.19, 23.29]",0.00798
sarsa_s4042,sarsa,4042,ret_retraso,30,-53709.15,16712.6877,6240.6201,30,-20.76,"[-35.86, -11.19]",1.86e-09,30,-28.02,"[-43.61, -18.21]",1.86e-09
sarsa_s4042,sarsa,4042,ret_colas,30,-24778.7767,12976.1625,4845.3787,30,-12.98,"[-36.73, 1.97]",0.0879,30,-63.02,"[-96.69, -41.80]",1.86e-09
sarsa_s4042,sarsa,4042,ret_spill,30,-53709.15,16712.6877,6240.6201,30,-20.76,"[-35.86, -11.19]",1.86e-09,30,-28.02,"[-43.61, -18.21]",1.86e-09
sarsa_s4042,sarsa,4042,vehiculos,30,2582.0,0.0,0.0,30,0.0,"[0.00, 0.00]",1,30,0.0,"[0.00, 0.00]",1
sarsa_s4042,sarsa,4042,recompensa,30,-4765.31,2594.2915,968.7244,30,13.17,"[-2.40, 37.88]",0.0428,30,66.07,"[43.72, 101.64]",1.73e-06
sarsa_s4042,sarsa,4042,decisiones,30,1881.9,23.5465,8.7924,30,-16.58,"[-16.86, -16.16]",1.73e-06,30,-16.65,"[-16.94, -16.24]",1.72e-06
sarsa_s42,sarsa,42,timeloss_prom,30,33.1887,2.7317,1.02,30,10.44,"[8.53, 12.43]",3.73e-09,30,10.49,"[8.58, 12.46]",1.86e-09
sarsa_s42,sarsa,42,espera_prom,30,13.8663,2.0528,0.7665,30,0.98,"[-1.94, 4.05]",0.67,30,20.23,"[16.57, 24.02]",1.86e-09
sarsa_s42,sarsa,42,cola_prom,30,5.493,0.2275,0.0849,30,2.81,"[1.51, 4.43]",0.000153,30,42.24,"[39.91, 45.02]",1.73e-06
sarsa_s42,sarsa,42,cola_max,30,25.9,5.2018,1.9424,30,56.34,"[46.18, 69.51]",1.6e-06,30,31.47,"[22.37, 43.97]",3.17e-06
sarsa_s42,sarsa,42,paradas_prom,30,1.2039,0.0729,0.0272,30,48.32,"[45.54, 51.08]",1.73e-06,30,16.91,"[14.84, 19.13]",1.73e-06
sarsa_s42,sarsa,42,throughput,30,2504.7333,1.9286,0.7202,30,0.05,"[0.02, 0.08]",0.00456,30,-0.13,"[-0.18, -0.08]",0.000109
sarsa_s42,sarsa,42,co2_prom,30,275.3067,4.1037,1.5323,30,4.55,"[4.19, 4.91]",1.73e-06,30,1.8,"[1.45, 2.16]",1.91e-06
sarsa_s42,sarsa,42,nox_prom,30,94.8967,1.6033,0.5987,30,3.86,"[3.48, 4.24]",1.72e-06,30,1.93,"[1.56, 2.31]",1.92e-06
sarsa_s42,sarsa,42,recompensa_decision,30,-1.8431,0.0904,0.0338,30,-1.26,"[-2.72, 0.64]",0.00532,30,45.02,"[42.46, 48.21]",1.73e-06
sarsa_s42,sarsa,42,cambios_fase,30,642.2,6.4295,2.4008,30,31.24,"[30.76, 31.75]",1.69e-06,30,-14.04,"[-14.44, -13.64]",1.71e-06
sarsa_s42,sarsa,42,no_terminados,30,0.0,0.0,0.0,30,,,,30,,,
sarsa_s42,sarsa,42,viaje_corredor_prom,30,167.4157,1.1802,0.4407,30,9.0,"[8.76, 9.29]",1.73e-06,30,2.75,"[2.43, 3.09]",1.86e-09
sarsa_s42,sarsa,42,retraso_corredor_prom,30,35.5643,1.1147,0.4163,30,63.65,"[61.81, 65.72]",1.73e-06,30,14.39,"[12.67, 16.29]",1.86e-09
sarsa_s42,sarsa,42,retraso_corredor_punta,30,37.9127,1.2729,0.4753,30,66.58,"[64.72, 68.79]",1.86e-09,30,19.91,"[17.42, 22.53]",1.86e-09
sarsa_s42,sarsa,42,paradas_corredor,30,1.351,0.0537,0.02,30,232.32,"[226.52, 238.15]",1.73e-06,30,23.07,"[19.68, 26.69]",1.73e-06
sarsa_s42,sarsa,42,paradas_corredor_le1,30,0.574,0.0262,0.0098,30,-41.95,"[-42.88, -41.00]",1.73e-06,30,-16.41,"[-18.42, -14.44]",1.73e-06
sarsa_s42,sarsa,42,spillback_tasa,30,0.0,0.0,0.0,30,,,,30,,,
sarsa_s42,sarsa,42,spillback_seg,30,0.0,0.0,0.0,30,,,,30,,,
sarsa_s42,sarsa,42,spillback_eventos,30,0.0,0.0,0.0,30,,,,30,,,
sarsa_s42,sarsa,42,cola_max_enlace,30,6.6333,1.2994,0.4852,30,206.15,"[185.07, 228.13]",9.04e-07,30,24.38,"[16.15, 34.38]",2.5e-05
sarsa_s42,sarsa,42,veh_max_enlace,30,11.0,1.2865,0.4804,30,10.74,"[6.91, 16.11]",2.64e-05,30,9.27,"[4.22, 15.33]",0.0016
sarsa_s42,sarsa,42,ret_retraso,30,-49859.6,1410.0285,526.5133,30,-12.1,"[-13.30, -11.12]",1.86e-09,30,-18.85,"[-20.42, -17.49]",1.86e-09
sarsa_s42,sarsa,42,ret_colas,30,-21751.68,1015.1754,379.0727,30,0.82,"[-0.99, 2.21]",0.0197,30,-43.1,"[-46.15, -40.63]",1.86e-09
sarsa_s42,sarsa,42,ret_spill,30,-49859.6,1410.0285,526.5133,30,-12.1,"[-13.30, -11.12]",1.86e-09,30,-18.85,"[-20.42, -17.49]",1.86e-09
sarsa_s42,sarsa,42,vehiculos,30,2582.0,0.0,0.0,30,0.0,"[0.00, 0.00]",1,30,0.0,"[0.00, 0.00]",1
sarsa_s42,sarsa,42,recompensa,30,-4155.7967,204.1211,76.2201,30,-1.31,"[-2.79, 0.61]",0.00403,30,44.83,"[42.28, 48.05]",1.86e-09
sarsa_s42,sarsa,42,decisiones,30,1869.9,8.4623,3.1599,30,-17.11,"[-17.19, -17.02]",1.68e-06,30,-17.18,"[-17.27, -17.10]",1.7e-06
