id,depart,timeloss,espera,paradas,co2
p1_N2_S2.0,0.0,6.48,0.0,0,156.65
p1_S2_N2.0,0.0,5.9,0.0,0,151.14
p1_N1_S1.0,0.0,5.12,0.0,0,149.74
p1_N1_S1.1,10.0,5.53,0.0,0,140.91
p1_N2_S2.1,10.0,5.46,0.0,0,156.05
p1_S2_N2.1,10.0,5.23,0.0,0,151.71
p1_S1_N1.0,0.0,6.15,0.0,0,148.47
p1_S1_N1.1,10.0,6.26,0.0,0,151.73
p1_N1_S1.2,20.0,5.44,0.0,0,143.96
p1_S1_N1.2,20.0,5.52,0.0,0,150.22
p1_N2_S2.2,20.0,16.47,6.0,1,183.13
p1_S1_N1.3,30.0,5.69,0.0,0,148.49
p1_N2_S2.3,30.0,7.37,0.0,0,153.63
p1_S2_N2.2,20.0,12.79,3.0,1,181.17
p1_N1_S1.3,30.0,5.95,0.0,0,147.6
p1_S2_N2.3,30.0,11.99,0.0,0,169.32
p1_N2_W.0,3.0,19.92,5.0,1,242.03
p1_S1_E.0,3.0,21.29,3.0,1,246.18
p1_E_W.0,0.0,19.91,8.0,1,234.22
p1_E_N1.0,3.0,22.57,7.0,1,251.67
p1_E_W.1,8.0,29.37,6.0,1,247.7
p1_E_W.2,15.0,19.65,1.0,1,250.44
p1_S1_E.1,33.0,7.91,0.0,0,210.12
p1_E_W.3,22.0,27.82,14.0,1,258.68
p1_W_S2.0,3.0,48.74,28.0,1,286.52
p1_E_W.4,29.0,23.66,12.0,1,237.98
p1_W_E.0,0.0,40.58,29.0,1,260.49
p1_W_E.1,6.0,50.14,27.0,1,294.92
p1_W_E.2,9.0,48.68,27.0,1,302.9
p1_W_E.3,12.0,46.62,25.0,1,296.24
p1_W_E.4,15.0,46.07,25.0,1,301.04
p1_E_N1.1,32.0,20.64,7.0,1,246.95
p1_W_E.5,18.0,45.34,23.0,1,302.57
p1_S2_N2.4,40.0,47.84,36.0,1,230.73
p1_E_W.5,36.0,16.46,2.0,1,223.29
p1_N2_S2.4,40.0,49.97,30.0,1,228.64
p1_E_W.6,44.0,25.06,1.0,1,243.4
p1_N1_S1.4,40.0,52.51,41.0,1,235.52
p1_S1_N1.4,40.0,52.05,43.0,1,245.36
p1_E_W.7,51.0,19.82,0.0,0,242.03
p1_N1_S1.5,50.0,44.32,31.0,1,225.71
p1_S2_N2.5,50.0,36.04,24.0,1,213.42
p1_N2_S2.5,50.0,37.29,25.0,1,214.85
p1_S2_N2.6,60.0,36.06,19.0,1,219.96
p1_N2_S2.6,60.0,38.2,20.0,1,226.34
p1_S2_N2.7,70.0,27.81,10.0,1,222.94
p1_S1_N1.5,50.0,38.71,28.0,1,211.76
p1_W_E.6,21.0,58.59,33.0,2,332.95
p1_S1_N1.6,60.0,41.96,24.0,1,232.13
p1_W_E.7,24.0,57.44,31.0,2,325.8
p1_N1_S1.6,60.0,28.7,18.0,1,198.75
p1_E_W.8,58.0,26.02,12.0,1,242.44
p1_N1_S1.7,70.0,35.58,16.0,1,216.09
p1_N1_S1.8,80.0,27.39,8.0,1,206.19
p1_W_E.8,27.0,49.52,27.0,2,290.9
p1_E_W.9,65.0,22.86,7.0,1,238.2
p1_W_E.9,30.0,52.7,27.0,2,309.43
p1_W_S2.1,36.0,53.77,23.0,2,319.39
p1_E_N1.2,61.0,20.65,8.0,1,237.96
p1_E_W.10,72.0,17.68,3.0,1,231.72
p1_W_E.10,33.0,57.58,24.0,2,320.69
p1_S1_N1.7,70.0,48.81,31.0,2,241.97
p1_S2_N2.8,80.0,37.21,19.0,2,218.32
p1_N1_S1.9,90.0,27.65,12.0,1,208.94
p1_N2_S2.7,70.0,50.1,32.0,2,237.22
p1_N1_S1.10,100.0,20.6,9.0,1,194.76
p1_S1_N1.8,80.0,40.89,22.0,2,228.39
p1_S2_N2.9,90.0,31.13,17.0,1,210.93
p1_N1_S1.11,110.0,12.47,0.0,0,171.93
p1_N2_S2.8,80.0,41.53,21.0,2,220.25
p1_S1_N1.9,90.0,33.3,13.0,2,216.35
p1_N2_S2.9,90.0,34.62,15.0,1,211.92
p1_S2_N2.10,100.0,20.37,9.0,1,186.97
p1_S2_N2.11,110.0,16.77,1.0,1,203.86
p1_N1_S1.12,120.0,5.89,0.0,0,153.7
p1_W_E.11,39.0,65.46,34.0,3,323.86
p1_W_E.12,42.0,67.96,35.0,3,340.59
p1_W_E.13,45.0,68.96,32.0,3,348.08
p1_W_E.14,48.0,69.78,32.0,3,366.21
p1_E_N1.3,90.0,24.47,3.0,2,254.48
p1_N2_W.1,33.0,57.28,37.0,2,301.92
p1_W_E.15,51.0,56.7,26.0,3,306.9
p1_W_E.16,54.0,70.38,23.0,3,339.75
p1_E_W.11,80.0,44.38,13.0,2,282.84
p1_E_W.12,87.0,39.13,7.0,2,276.88
p1_W_E.17,57.0,61.82,21.0,3,339.8
p1_W_E.18,60.0,68.1,18.0,3,348.45
p1_E_W.13,94.0,33.95,1.0,1,285.09
p1_N2_S2.10,100.0,49.36,31.0,2,245.62
p1_N1_S1.13,130.0,19.19,9.0,1,192.65
p1_S2_N2.12,120.0,29.87,18.0,1,207.1
p1_S1_N1.10,100.0,48.18,27.0,2,232.32
p1_E_W.14,101.0,28.72,0.0,0,266.72
p1_N2_S2.11,110.0,41.24,21.0,2,235.59
p1_N1_S1.14,140.0,11.58,1.0,1,175.32
p1_S2_N2.13,130.0,20.78,9.0,1,192.9
p1_N2_S2.12,120.0,31.93,15.0,1,214.79
p1_S2_N2.14,140.0,12.36,0.0,0,177.3
p1_S1_N1.11,110.0,35.63,16.0,1,210.4
p1_N2_S2.13,130.0,29.02,12.0,1,205.51
p1_S1_N1.12,120.0,40.21,16.0,1,226.05
p1_S2_N2.15,150.0,6.11,0.0,0,148.63
p1_N2_W.2,63.0,77.6,51.0,3,342.86
p1_N2_W.3,93.0,50.28,25.0,2,296.22
p1_E_W.15,108.0,36.98,20.0,2,279.3
p1_N2_S2.14,140.0,15.03,0.0,0,174.85
p1_E_W.16,116.0,31.23,10.0,2,270.12
p1_W_E.19,63.0,74.64,30.0,4,348.04
p1_W_E.20,66.0,83.84,28.0,4,358.42
p1_S1_E.2,63.0,90.74,45.0,4,381.55
p1_W_S2.2,69.0,83.72,31.0,3,368.87
p1_E_N1.4,120.0,24.44,3.0,1,253.67
p1_E_W.17,123.0,26.13,1.0,1,264.04
p1_W_E.21,72.0,83.69,30.0,3,363.36
p1_E_W.18,130.0,26.62,1.0,1,277.94
p1_W_E.22,75.0,82.57,29.0,3,365.53
p1_E_W.19,137.0,21.41,0.0,0,246.3
p1_W_E.23,78.0,81.26,27.0,3,372.86
p1_S1_N1.13,130.0,55.42,37.0,2,243.0
p1_S1_N1.14,140.0,47.26,29.0,2,233.61
p1_N2_S2.15,150.0,33.21,18.0,1,204.16
p1_N2_S2.16,160.0,29.24,16.0,1,206.94
p1_N1_S1.15,150.0,31.95,20.0,1,201.97
p1_S1_N1.15,150.0,37.99,21.0,1,216.59
p1_S2_N2.16,160.0,21.34,10.0,1,194.13
p1_N2_S2.17,170.0,20.94,9.0,1,201.44
p1_S2_N2.17,170.0,21.77,5.0,1,209.22
p1_N1_S1.16,160.0,31.87,17.0,1,217.78
p1_N1_S1.17,170.0,18.88,4.0,1,191.16
p1_S2_N2.18,180.0,13.44,0.0,0,196.56
p1_N1_S1.18,180.0,10.61,0.0,0,171.93
p1_S1_E.3,93.0,83.4,40.0,4,371.55
p1_N2_W.4,123.0,47.45,25.0,2,293.55
p1_W_E.24,81.0,93.67,44.0,4,383.76
p1_W_E.25,84.0,99.65,41.0,4,407.72
p1_E_N1.5,150.0,26.99,6.0,2,266.22
p1_E_W.20,144.0,25.95,9.0,2,261.43
p1_W_E.26,87.0,98.52,41.0,4,404.05
p1_E_W.21,153.0,33.1,4.0,1,267.92
p1_W_E.27,90.0,94.67,37.0,4,391.2
p1_E_W.22,159.0,27.76,2.0,1,276.39
p1_W_E.28,93.0,92.51,35.0,4,366.27
p1_E_W.23,166.0,17.54,0.0,0,241.89
p1_W_E.29,96.0,94.87,34.0,4,378.9
p1_E_W.24,173.0,18.48,0.0,0,245.51
p1_S1_N1.16,160.0,55.92,37.0,2,248.88
p1_W_E.30,99.0,82.93,30.0,4,329.78
p1_S1_N1.17,170.0,48.25,29.0,2,243.76
p1_S1_E.4,123.0,71.72,28.0,3,335.48
p1_S1_N1.18,180.0,40.21,21.0,2,230.17
p1_N1_S1.19,190.0,22.33,11.0,1,182.36
p1_W_S2.3,102.0,89.09,30.0,5,363.09
p1_S2_N2.19,190.0,31.65,21.0,1,207.13
p1_N1_S1.20,200.0,22.39,8.0,1,200.61
p1_N2_S2.18,180.0,43.13,24.0,2,236.69
p1_S2_N2.20,200.0,23.65,11.0,1,194.2
p1_N1_S1.21,210.0,14.21,0.0,0,180.98
p1_S2_N2.21,210.0,15.59,4.0,1,178.37
p1_N2_S2.19,190.0,34.08,20.0,1,210.21
p1_N2_S2.20,200.0,26.85,15.0,1,202.35
