brazo,modelo,base,metrica,n,media,sd,ic95,n_par,delta_pct,delta_ic95,p_wilcoxon,n_par_act,delta_pct_act,delta_ic95_act,p_wilcoxon_act
ippo_spill_s42,ippo_spill,42,viaje_corredor_prom,30,102.401,0.4305,0.1608,30,-3.31,"[-3.70, -2.94]",1.86e-09,30,-5.41,"[-5.62, -5.19]",1.73e-06
ippo_spill_s42,ippo_spill,42,retraso_corredor_prom,30,19.5123,0.3813,0.1424,30,-15.25,"[-16.82, -13.71]",1.73e-06,30,-23.07,"[-23.84, -22.28]",1.73e-06
ippo_spill_s42,ippo_spill,42,retraso_corredor_punta,30,20.4427,0.5028,0.1878,30,-17.16,"[-19.21, -15.12]",1.73e-06,30,-23.26,"[-24.18, -22.31]",1.73e-06
ippo_spill_s42,ippo_spill,42,paradas_corredor,30,0.6034,0.0221,0.0082,30,-27.28,"[-29.67, -24.90]",1.86e-09,30,-40.07,"[-41.27, -38.89]",1.73e-06
ippo_spill_s42,ippo_spill,42,paradas_corredor_le1,30,0.9534,0.009,0.0034,30,5.56,"[4.30, 6.95]",1.86e-09,30,31.15,"[29.51, 32.97]",1.73e-06
ippo_spill_s42,ippo_spill,42,spillback_tasa,30,0.0,0.0,0.0,30,,,,30,,,
ippo_spill_s42,ippo_spill,42,spillback_seg,30,0.0,0.0,0.0,30,,,,30,,,
ippo_spill_s42,ippo_spill,42,spillback_eventos,30,0.0,0.0,0.0,30,,,,30,,,
ippo_spill_s42,ippo_spill,42,cola_max_enlace,30,5.1,1.0939,0.4085,30,-35.17,"[-40.51, -29.57]",3.28e-06,30,-29.17,"[-34.84, -23.25]",3.44e-06
ippo_spill_s42,ippo_spill,42,veh_max_enlace,30,11.4667,0.8996,0.3359,30,-22.0,"[-26.28, -17.45]",5.4e-06,30,-9.23,"[-12.69, -5.56]",0.000657
ippo_spill_s42,ippo_spill,42,ret_retraso,30,-33959.8917,845.7576,315.8111,30,6.41,"[5.18, 7.62]",1.3e-08,30,4.53,"[3.49, 5.57]",1.86e-08
ippo_spill_s42,ippo_spill,42,ret_colas,30,-14268.427,586.6796,219.0698,30,5.38,"[3.68, 6.96]",6.92e-06,30,-8.71,"[-10.81, -6.64]",8.01e-08
ippo_spill_s42,ippo_spill,42,ret_spill,30,-33959.8917,845.7576,315.8111,30,6.41,"[5.18, 7.62]",1.3e-08,30,4.53,"[3.49, 5.57]",1.86e-08
ippo_spill_s42,ippo_spill,42,vehiculos,30,1810.0,0.0,0.0,30,0.0,"[0.00, 0.00]",1,30,0.0,"[0.00, 0.00]",1
ippo_spill_s42,ippo_spill,42,recompensa,30,-2628.3033,114.7055,42.8317,30,-6.12,"[-7.83, -4.31]",1.68e-06,30,9.78,"[7.65, 11.94]",3.54e-08
ippo_spill_s42,ippo_spill,42,decisiones,30,1255.5333,3.1594,1.1797,30,-15.09,"[-15.18, -15.01]",1.68e-06,30,-15.2,"[-15.29, -15.11]",1.7e-06
ippo_vecinos_s2042,ippo_vecinos,2042,timeloss_prom,30,20.0637,0.5747,0.2146,30,-5.79,"[-7.10, -4.47]",3.54e-08,30,-4.79,"[-6.02, -3.53]",1.64e-07
ippo_vecinos_s2042,ippo_vecinos,2042,espera_prom,30,6.585,0.3864,0.1443,30,-6.74,"[-9.00, -4.36]",8.53e-05,30,9.17,"[6.11, 12.29]",2.97e-05
ippo_vecinos_s2042,ippo_vecinos,2042,cola_prom,30,3.6293,0.1817,0.0678,30,-5.82,"[-7.79, -3.74]",8.18e-05,30,7.49,"[4.97, 10.07]",3.72e-05
ippo_vecinos_s2042,ippo_vecinos,2042,cola_max,30,14.5,1.2247,0.4573,30,-10.12,"[-13.80, -6.24]",0.000303,30,-13.86,"[-17.71, -9.80]",2.94e-05
ippo_vecinos_s2042,ippo_vecinos,2042,paradas_prom,30,0.6902,0.0284,0.0106,30,-14.39,"[-16.26, -12.50]",1.86e-09,30,-17.42,"[-19.03, -15.71]",1.73e-06
ippo_vecinos_s2042,ippo_vecinos,2042,throughput,30,1766.7,2.1679,0.8095,30,-0.11,"[-0.17, -0.06]",0.00103,30,0.03,"[-0.02, 0.08]",0.216
ippo_vecinos_s2042,ippo_vecinos,2042,co2_prom,30,216.9733,1.3025,0.4864,30,-1.42,"[-1.69, -1.16]",2.56e-06,30,-2.22,"[-2.49, -1.95]",1.73e-06
ippo_vecinos_s2042,ippo_vecinos,2042,nox_prom,30,74.7133,0.4439,0.1658,30,-1.32,"[-1.59, -1.05]",2.83e-06,30,-1.76,"[-2.02, -1.49]",1.71e-06
ippo_vecinos_s2042,ippo_vecinos,2042,recompensa_decision,30,-1.7833,0.0986,0.0368,30,-5.8,"[-7.96, -3.55]",3.9e-05,30,10.28,"[7.36, 13.24]",4.71e-07
ippo_vecinos_s2042,ippo_vecinos,2042,cambios_fase,30,375.1333,2.0297,0.7579,30,-8.62,"[-8.79, -8.44]",1.61e-06,30,-18.04,"[-18.44, -17.63]",1.72e-06
ippo_vecinos_s2042,ippo_vecinos,2042,no_terminados,30,0.0,0.0,0.0,30,,,,30,,,
ippo_vecinos_s2042,ippo_vecinos,2042,viaje_corredor_prom,30,102.6257,0.6159,0.23,30,-3.1,"[-3.53, -2.70]",1.86e-09,30,-5.2,"[-5.47, -4.91]",1.86e-09
ippo_vecinos_s2042,ippo_vecinos,2042,retraso_corredor_prom,30,19.7397,0.5424,0.2025,30,-14.27,"[-16.02, -12.61]",1.86e-09,30,-22.17,"[-23.18, -21.07]",1.73e-06
ippo_vecinos_s2042,ippo_vecinos,2042,retraso_corredor_punta,30,20.706,0.6968,0.2602,30,-16.09,"[-18.33, -13.94]",1.73e-06,30,-22.27,"[-23.53, -20.94]",1.86e-09
ippo_vecinos_s2042,ippo_vecinos,2042,paradas_corredor,30,0.6165,0.0297,0.0111,30,-25.7,"[-28.51, -22.90]",1.73e-06,30,-38.77,"[-40.39, -36.98]",1.86e-09
ippo_vecinos_s2042,ippo_vecinos,2042,paradas_corredor_le1,30,0.9393,0.0176,0.0066,30,4.0,"[2.51, 5.61]",5.3e-05,30,29.21,"[27.07, 31.36]",1.86e-09
ippo_vecinos_s2042,ippo_vecinos,2042,spillback_tasa,30,0.0,0.0,0.0,30,,,,30,,,
ippo_vecinos_s2042,ippo_vecinos,2042,spillback_seg,30,0.0,0.0,0.0,30,,,,30,,,
ippo_vecinos_s2042,ippo_vecinos,2042,spillback_eventos,30,0.0,0.0,0.0,30,,,,30,,,
ippo_vecinos_s2042,ippo_vecinos,2042,cola_max_enlace,30,5.6667,1.4223,0.5311,30,-27.97,"[-34.40, -21.28]",5.74e-06,30,-21.3,"[-27.85, -14.62]",5.6e-05
ippo_vecinos_s2042,ippo_vecinos,2042,veh_max_enlace,30,12.0667,1.6386,0.6119,30,-17.91,"[-22.17, -13.54]",5.08e-06,30,-4.49,"[-9.26, 0.54]",0.102
ippo_vecinos_s2042,ippo_vecinos,2042,ret_retraso,30,-34221.5707,1111.7542,415.1359,30,5.69,"[4.25, 7.12]",2.55e-07,30,3.79,"[2.38, 5.15]",2.69e-05
ippo_vecinos_s2042,ippo_vecinos,2042,ret_colas,30,-14302.9043,759.2587,283.5118,30,5.15,"[2.97, 7.23]",0.00017,30,-8.98,"[-11.73, -6.27]",1.19e-06
ippo_vecinos_s2042,ippo_vecinos,2042,ret_spill,30,-34221.5707,1111.7542,415.1359,30,5.69,"[4.25, 7.12]",2.55e-07,30,3.79,"[2.38, 5.15]",2.69e-05
ippo_vecinos_s2042,ippo_vecinos,2042,vehiculos,30,1810.0,0.0,0.0,30,0.0,"[0.00, 0.00]",1,30,0.0,"[0.00, 0.00]",1
ippo_vecinos_s2042,ippo_vecinos,2042,recompensa,30,-2638.1533,147.4126,55.0448,30,-5.77,"[-7.96, -3.47]",7.06e-05,30,10.19,"[7.28, 13.17]",4.71e-07
ippo_vecinos_s2042,ippo_vecinos,2042,decisiones,30,1257.0,3.0738,1.1478,30,-14.99,"[-15.08, -14.91]",1.68e-06,30,-15.1,"[-15.17, -15.02]",1.66e-06
ippo_vecinos_s4042,ippo_vecinos,4042,timeloss_prom,30,19.845,0.4525,0.169,30,-6.82,"[-7.99, -5.77]",1.86e-09,30,-5.83,"[-6.74, -4.89]",1.92e-06
ippo_vecinos_s4042,ippo_vecinos,4042,espera_prom,30,6.3153,0.2485,0.0928,30,-10.56,"[-12.42, -8.83]",1.92e-06,30,4.7,"[2.60, 6.87]",0.000453
ippo_vecinos_s4042,ippo_vecinos,4042,cola_prom,30,3.5023,0.1183,0.0442,30,-9.12,"[-10.73, -7.64]",1.91e-06,30,3.73,"[1.95, 5.57]",0.00103
ippo_vecinos_s4042,ippo_vecinos,4042,cola_max,30,15.0,1.64,0.6124,30,-7.02,"[-11.56, -2.15]",0.00584,30,-10.89,"[-15.07, -6.60]",0.000243
ippo_vecinos_s4042,ippo_vecinos,4042,paradas_prom,30,0.6911,0.0213,0.0079,30,-14.28,"[-16.07, -12.68]",1.73e-06,30,-17.32,"[-18.71, -15.84]",1.73e-06
ippo_vecinos_s4042,ippo_vecinos,4042,throughput,30,1766.8,2.5918,0.9678,30,-0.11,"[-0.17, -0.04]",0.00315,30,0.03,"[-0.02, 0.08]",0.189
ippo_vecinos_s4042,ippo_vecinos,4042,co2_prom,30,216.6533,1.0214,0.3814,30,-1.57,"[-1.80, -1.36]",1.73e-06,30,-2.37,"[-2.57, -2.16]",1.72e-06
ippo_vecinos_s4042,ippo_vecinos,4042,nox_prom,30,74.5633,0.3439,0.1284,30,-1.51,"[-1.75, -1.30]",1.7e-06,30,-1.95,"[-2.15, -1.75]",1.69e-06
ippo_vecinos_s4042,ippo_vecinos,4042,recompensa_decision,30,-1.7027,0.0631,0.0236,30,-10.06,"[-11.80, -8.49]",3.73e-09,30,5.29,"[3.35, 7.32]",6.88e-05
ippo_vecinos_s4042,ippo_vecinos,4042,cambios_fase,30,384.2,2.5107,0.9375,30,-6.41,"[-6.62, -6.19]",1.65e-06,30,-16.06,"[-16.46, -15.64]",1.71e-06
ippo_vecinos_s4042,ippo_vecinos,4042,no_terminados,30,0.0,0.0,0.0,30,,,,30,,,
ippo_vecinos_s4042,ippo_vecinos,4042,viaje_corredor_prom,30,103.1983,0.6951,0.2595,30,-2.56,"[-2.97, -2.20]",1.73e-06,30,-4.67,"[-4.94, -4.39]",1.86e-09
ippo_vecinos_s4042,ippo_vecinos,4042,retraso_corredor_prom,30,20.311,0.6558,0.2449,30,-11.79,"[-13.49, -10.24]",1.73e-06,30,-19.92,"[-20.99, -18.83]",1.73e-06
ippo_vecinos_s4042,ippo_vecinos,4042,retraso_corredor_punta,30,21.3107,0.8766,0.3273,30,-13.64,"[-15.86, -11.55]",1.73e-06,30,-20.01,"[-21.31, -18.68]",1.86e-09
ippo_vecinos_s4042,ippo_vecinos,4042,paradas_corredor,30,0.6506,0.0313,0.0117,30,-21.59,"[-24.20, -19.20]",1.73e-06,30,-35.38,"[-36.78, -33.89]",1.86e-09
ippo_vecinos_s4042,ippo_vecinos,4042,paradas_corredor_le1,30,0.9302,0.0163,0.0061,30,2.99,"[1.67, 4.46]",8.52e-05,30,27.95,"[26.10, 29.84]",1.73e-06
ippo_vecinos_s4042,ippo_vecinos,4042,spillback_tasa,30,0.0,0.0,0.0,30,,,,30,,,
ippo_vecinos_s4042,ippo_vecinos,4042,spillback_seg,30,0.0,0.0,0.0,30,,,,30,,,
ippo_vecinos_s4042,ippo_vecinos,4042,spillback_eventos,30,0.0,0.0,0.0,30,,,,30,,,
ippo_vecinos_s4042,ippo_vecinos,4042,cola_max_enlace,30,6.1667,1.5105,0.564,30,-21.61,"[-29.30, -13.33]",0.00032,30,-14.35,"[-22.38, -5.69]",0.00552
ippo_vecinos_s4042,ippo_vecinos,4042,veh_max_enlace,30,12.1667,1.1472,0.4284,30,-17.23,"[-21.41, -13.10]",5.67e-06,30,-3.69,"[-7.67, 0.80]",0.0623
ippo_vecinos_s4042,ippo_vecinos,4042,ret_retraso,30,-33737.9327,798.876,298.3052,30,7.02,"[5.91, 8.27]",1.86e-09,30,5.15,"[4.10, 6.15]",2.61e-08
ippo_vecinos_s4042,ippo_vecinos,4042,ret_colas,30,-13735.685,494.7474,184.7417,30,8.91,"[7.36, 10.57]",3.73e-09,30,-4.66,"[-6.61, -2.79]",3.45e-05
ippo_vecinos_s4042,ippo_vecinos,4042,ret_spill,30,-33737.9327,798.876,298.3052,30,7.02,"[5.91, 8.27]",1.86e-09,30,5.15,"[4.10, 6.15]",2.61e-08
ippo_vecinos_s4042,ippo_vecinos,4042,vehiculos,30,1810.0,0.0,0.0,30,0.0,"[0.00, 0.00]",1,30,0.0,"[0.00, 0.00]",1
ippo_vecinos_s4042,ippo_vecinos,4042,recompensa,30,-2517.5067,93.7406,35.0033,30,-10.08,"[-11.82, -8.47]",3.73e-09,30,5.15,"[3.22, 7.19]",1.6e-05
ippo_vecinos_s4042,ippo_vecinos,4042,decisiones,30,1250.7,3.1748,1.1855,30,-15.42,"[-15.50, -15.34]",1.69e-06,30,-15.52,"[-15.60, -15.45]",1.66e-06
ippo_vecinos_s42,ippo_vecinos,42,timeloss_prom,30,20.075,0.4233,0.1581,30,-5.74,"[-6.94, -4.63]",1.86e-09,30,-4.74,"[-5.67, -3.78]",3.18e-06
ippo_vecinos_s42,ippo_vecinos,42,espera_prom,30,6.6107,0.2243,0.0838,30,-6.37,"[-8.25, -4.62]",8.01e-08,30,9.59,"[7.28, 11.95]",3.87e-06
ippo_vecinos_s42,ippo_vecinos,42,cola_prom,30,3.6443,0.1058,0.0395,30,-5.43,"[-7.05, -3.92]",4.49e-06,30,7.94,"[6.02, 9.88]",4.27e-06
ippo_vecinos_s42,ippo_vecinos,42,cola_max,30,14.3667,1.3515,0.5046,30,-10.95,"[-15.67, -6.11]",0.00081,30,-14.65,"[-18.32, -10.84]",8.37e-06
ippo_vecinos_s42,ippo_vecinos,42,paradas_prom,30,0.694,0.0212,0.0079,30,-13.92,"[-15.76, -12.23]",1.73e-06,30,-16.97,"[-18.35, -15.59]",1.73e-06
ippo_vecinos_s42,ippo_vecinos,42,throughput,30,1767.0667,2.6384,0.9852,30,-0.09,"[-0.15, -0.03]",0.00795,30,0.05,"[-0.01, 0.10]",0.0869
ippo_vecinos_s42,ippo_vecinos,42,co2_prom,30,216.95,1.0461,0.3906,30,-1.43,"[-1.69, -1.19]",1.73e-06,30,-2.23,"[-2.44, -2.02]",1.73e-06
ippo_vecinos_s42,ippo_vecinos,42,nox_prom,30,74.7,0.328,0.1225,30,-1.33,"[-1.59, -1.09]",1.71e-06,30,-1.78,"[-1.98, -1.57]",1.7e-06
ippo_vecinos_s42,ippo_vecinos,42,recompensa_decision,30,-1.7864,0.0569,0.0213,30,-5.64,"[-7.36, -4.04]",5.21e-06,30,10.47,"[8.29, 12.72]",9.31e-09
ippo_vecinos_s42,ippo_vecinos,42,cambios_fase,30,377.6,2.4439,0.9125,30,-8.01,"[-8.23, -7.80]",1.59e-06,30,-17.5,"[-17.94, -17.04]",1.72e-06
ippo_vecinos_s42,ippo_vecinos,42,no_terminados,30,0.0,0.0,0.0,30,,,,30,,,
ippo_vecinos_s42,ippo_vecinos,42,viaje_corredor_prom,30,102.678,0.6065,0.2265,30,-3.05,"[-3.45, -2.68]",1.73e-06,30,-5.15,"[-5.39, -4.91]",1.73e-06
ippo_vecinos_s42,ippo_vecinos,42,retraso_corredor_prom,30,19.7923,0.5454,0.2037,30,-14.04,"[-15.65, -12.47]",1.73e-06,30,-21.96,"[-22.88, -21.01]",1.73e-06
ippo_vecinos_s42,ippo_vecinos,42,retraso_corredor_punta,30,20.8173,0.7216,0.2694,30,-15.64,"[-17.80, -13.50]",1.73e-06,30,-21.86,"[-22.87, -20.78]",1.73e-06
ippo_vecinos_s42,ippo_vecinos,42,paradas_corredor,30,0.6149,0.0294,0.011,30,-25.9,"[-28.48, -23.42]",1.73e-06,30,-38.93,"[-40.38, -37.47]",1.86e-09
ippo_vecinos_s42,ippo_vecinos,42,paradas_corredor_le1,30,0.9523,0.0132,0.0049,30,5.44,"[4.12, 6.88]",1.73e-06,30,31.0,"[29.24, 32.94]",1.73e-06
ippo_vecinos_s42,ippo_vecinos,42,spillback_tasa,30,0.0,0.0,0.0,30,,,,30,,,
ippo_vecinos_s42,ippo_vecinos,42,spillback_seg,30,0.0,0.0,0.0,30,,,,30,,,
ippo_vecinos_s42,ippo_vecinos,42,spillback_eventos,30,0.0,0.0,0.0,30,,,,30,,,
ippo_vecinos_s42,ippo_vecinos,42,cola_max_enlace,30,6.0,1.7617,0.6578,30,-23.73,"[-31.80, -15.11]",0.000225,30,-16.67,"[-25.23, -7.73]",0.00307
ippo_vecinos_s42,ippo_vecinos,42,veh_max_enlace,30,12.5667,1.5687,0.5858,30,-14.51,"[-19.40, -9.40]",0.000172,30,-0.53,"[-4.99, 3.95]",0.79
ippo_vecinos_s42,ippo_vecinos,42,ret_retraso,30,-34191.399,750.3845,280.1982,30,5.77,"[4.60, 7.06]",3.73e-09,30,3.88,"[2.87, 4.86]",2.05e-07
ippo_vecinos_s42,ippo_vecinos,42,ret_colas,30,-14350.4163,435.0569,162.4529,30,4.83,"[3.27, 6.50]",9.98e-07,30,-9.34,"[-11.41, -7.30]",9.31e-09
ippo_vecinos_s42,ippo_vecinos,42,ret_spill,30,-34191.399,750.3845,280.1982,30,5.77,"[4.60, 7.06]",3.73e-09,30,3.88,"[2.87, 4.86]",2.05e-07
ippo_vecinos_s42,ippo_vecinos,42,vehiculos,30,1810.0,0.0,0.0,30,0.0,"[0.00, 0.00]",1,30,0.0,"[0.00, 0.00]",1
ippo_vecinos_s42,ippo_vecinos,42,recompensa,30,-2641.6967,83.9943,31.364,30,-5.64,"[-7.37, -4.03]",5.47e-06,30,10.34,"[8.18, 12.58]",9.31e-09
ippo_vecinos_s42,ippo_vecinos,42,decisiones,30,1254.6,3.328,1.2427,30,-15.15,"[-15.23, -15.07]",1.64e-06,30,-15.26,"[-15.34, -15.18]",1.69e-06
mappo_s2042,mappo,2042,timeloss_prom,30,20.1787,0.6834,0.2552,30,-5.25,"[-6.65, -3.87]",7.69e-06,30,-4.25,"[-5.44, -2.98]",3.25e-05
mappo_s2042,mappo,2042,espera_prom,30,6.5593,0.4079,0.1523,30,-7.1,"[-9.38, -4.77]",5.79e-05,30,8.74,"[6.07, 11.55]",1.12e-05
mappo_s2042,mappo,2042,cola_prom,30,3.6173,0.1944,0.0726,30,-6.13,"[-8.11, -4.12]",4.16e-05,30,7.14,"[4.87, 9.52]",1.56e-05
mappo_s2042,mappo,2042,cola_max,30,15.2,1.5177,0.5667,30,-5.79,"[-10.20, -0.86]",0.0344,30,-9.7,"[-13.69, -5.25]",0.00046
mappo_s2042,mappo,2042,paradas_prom,30,0.701,0.0303,0.0113,30,-13.04,"[-15.03, -11.13]",1.73e-06,30,-16.12,"[-17.63, -14.52]",1.73e-06
mappo_s2042,mappo,2042,throughput,30,1767.0,2.1496,0.8027,30,-0.1,"[-0.15, -0.05]",0.00129,30,0.05,"[-0.01, 0.09]",0.0826
mappo_s2042,mappo,2042,co2_prom,30,217.3433,1.5042,0.5617,30,-1.25,"[-1.56, -0.96]",4.72e-06,30,-2.06,"[-2.33, -1.77]",1.91e-06
mappo_s2042,mappo,2042,nox_prom,30,74.8,0.5092,0.1901,30,-1.2,"[-1.50, -0.90]",5.53e-06,30,-1.64,"[-1.91, -1.36]",2.31e-06
mappo_s2042,mappo,2042,recompensa_decision,30,-1.7717,0.1052,0.0393,30,-6.42,"[-8.55, -4.23]",6.31e-05,30,9.56,"[7.03, 12.23]",2.88e-06
mappo_s2042,mappo,2042,cambios_fase,30,379.7667,3.2767,1.2235,30,-7.49,"[-7.76, -7.21]",1.63e-06,30,-17.03,"[-17.52, -16.54]",1.71e-06
mappo_s2042,mappo,2042,no_terminados,30,0.0,0.0,0.0,30,,,,30,,,
mappo_s2042,mappo,2042,viaje_corredor_prom,30,103.1777,0.7541,0.2816,30,-2.58,"[-3.02, -2.19]",1.86e-09,30,-4.69,"[-4.98, -4.40]",1.73e-06
mappo_s2042,mappo,2042,retraso_corredor_prom,30,20.2937,0.7132,0.2663,30,-11.86,"[-13.71, -10.17]",1.73e-06,30,-19.99,"[-21.17, -18.84]",1.73e-06
mappo_s2042,mappo,2042,retraso_corredor_punta,30,21.2517,0.9244,0.3452,30,-13.88,"[-16.39, -11.51]",1.86e-09,30,-20.23,"[-21.66, -18.80]",1.73e-06
mappo_s2042,mappo,2042,paradas_corredor,30,0.6422,0.0364,0.0136,30,-22.61,"[-25.52, -19.93]",1.73e-06,30,-36.22,"[-37.93, -34.55]",1.73e-06
mappo_s2042,mappo,2042,paradas_corredor_le1,30,0.9314,0.0164,0.0061,30,3.13,"[1.85, 4.59]",0.000106,30,28.13,"[26.32, 30.00]",1.73e-06
mappo_s2042,mappo,2042,spillback_tasa,30,0.0,0.0,0.0,30,,,,30,,,
mappo_s2042,mappo,2042,spillback_seg,30,0.0,0.0,0.0,30,,,,30,,,
mappo_s2042,mappo,2042,spillback_eventos,30,0.0,0.0,0.0,30,,,,30,,,
mappo_s2042,mappo,2042,cola_max_enlace,30,6.5333,1.5916,0.5943,30,-16.95,"[-24.37, -9.13]",0.00071,30,-9.26,"[-17.65, -0.48]",0.0504
mappo_s2042,mappo,2042,veh_max_enlace,30,12.5667,1.3817,0.5159,30,-14.51,"[-19.09, -9.65]",8.48e-05,30,-0.53,"[-4.85, 3.96]",0.852
mappo_s2042,mappo,2042,ret_retraso,30,-34332.648,1197.0402,446.9822,30,5.38,"[3.94, 6.88]",3.86e-07,30,3.48,"[2.14, 4.74]",3.45e-05
mappo_s2042,mappo,2042,ret_colas,30,-14229.2667,803.779,300.136,30,5.64,"[3.51, 7.72]",3.05e-05,30,-8.42,"[-10.92, -6.02]",8.01e-08
mappo_s2042,mappo,2042,ret_spill,30,-34332.648,1197.0402,446.9822,30,5.38,"[3.94, 6.88]",3.86e-07,30,3.48,"[2.14, 4.74]",3.45e-05
mappo_s2042,mappo,2042,vehiculos,30,1810.0,0.0,0.0,30,0.0,"[0.00, 0.00]",1,30,0.0,"[0.00, 0.00]",1
mappo_s2042,mappo,2042,recompensa,30,-2620.5767,156.0421,58.2671,30,-6.4,"[-8.55, -4.18]",1.6e-05,30,9.46,"[6.95, 12.13]",1.86e-08
mappo_s2042,mappo,2042,decisiones,30,1253.9667,3.2746,1.2228,30,-15.2,"[-15.28, -15.11]",1.67e-06,30,-15.3,"[-15.38, -15.23]",1.67e-06
mappo_s4042,mappo,4042,timeloss_prom,30,20.09,0.5043,0.1883,30,-5.67,"[-6.86, -4.52]",2.12e-06,30,-4.67,"[-5.82, -3.55]",3.18e-06
mappo_s4042,mappo,4042,espera_prom,30,6.6033,0.2949,0.1101,30,-6.48,"[-8.36, -4.70]",5.47e-06,30,9.47,"[6.90, 11.96]",8.87e-06
mappo_s4042,mappo,4042,cola_prom,30,3.635,0.142,0.053,30,-5.67,"[-7.30, -4.14]",7.22e-06,30,7.66,"[5.50, 9.74]",1.38e-05
mappo_s4042,mappo,4042,cola_max,30,15.7333,1.9106,0.7134,30,-2.48,"[-7.46, 2.81]",0.397,30,-6.53,"[-11.26, -1.78]",0.016
mappo_s4042,mappo,4042,paradas_prom,30,0.692,0.0276,0.0103,30,-14.16,"[-15.99, -12.35]",1.73e-06,30,-17.2,"[-18.94, -15.41]",1.73e-06
mappo_s4042,mappo,4042,throughput,30,1767.0,2.6523,0.9904,30,-0.1,"[-0.16, -0.04]",0.00847,30,0.05,"[-0.01, 0.10]",0.133
mappo_s4042,mappo,4042,co2_prom,30,216.9167,1.113,0.4156,30,-1.45,"[-1.71, -1.20]",1.71e-06,30,-2.25,"[-2.50, -2.01]",1.72e-06
mappo_s4042,mappo,4042,nox_prom,30,74.6833,0.3659,0.1366,30,-1.36,"[-1.61, -1.12]",1.72e-06,30,-1.8,"[-2.04, -1.56]",1.7e-06
mappo_s4042,mappo,4042,recompensa_decision,30,-1.7827,0.077,0.0288,30,-5.84,"[-7.59, -4.21]",5.74e-06,30,10.24,"[7.81, 12.57]",4.72e-06
mappo_s4042,mappo,4042,cambios_fase,30,374.9667,2.6193,0.9781,30,-8.66,"[-8.88, -8.45]",1.6e-06,30,-18.08,"[-18.46, -17.68]",1.69e-06
mappo_s4042,mappo,4042,no_terminados,30,0.0,0.0,0.0,30,,,,30,,,
mappo_s4042,mappo,4042,viaje_corredor_prom,30,102.8927,0.7881,0.2943,30,-2.85,"[-3.28, -2.43]",1.73e-06,30,-4.95,"[-5.29, -4.62]",1.86e-09
mappo_s4042,mappo,4042,retraso_corredor_prom,30,20.0023,0.7153,0.2671,30,-13.13,"[-14.92, -11.34]",1.86e-09,30,-21.13,"[-22.47, -19.79]",1.73e-06
mappo_s4042,mappo,4042,retraso_corredor_punta,30,20.9237,0.927,0.3461,30,-15.21,"[-17.54, -12.87]",1.86e-09,30,-21.46,"[-23.04, -19.85]",1.86e-09
mappo_s4042,mappo,4042,paradas_corredor,30,0.6353,0.0396,0.0148,30,-23.44,"[-26.25, -20.55]",1.73e-06,30,-36.91,"[-38.86, -34.83]",1.73e-06
mappo_s4042,mappo,4042,paradas_corredor_le1,30,0.9335,0.0209,0.0078,30,3.35,"[1.93, 4.88]",0.00047,30,28.41,"[26.13, 30.77]",1.86e-09
mappo_s4042,mappo,4042,spillback_tasa,30,0.0,0.0,0.0,30,,,,30,,,
mappo_s4042,mappo,4042,spillback_seg,30,0.0,0.0,0.0,30,,,,30,,,
mappo_s4042,mappo,4042,spillback_eventos,30,0.0,0.0,0.0,30,,,,30,,,
mappo_s4042,mappo,4042,cola_max_enlace,30,5.9667,1.0981,0.41,30,-24.15,"[-30.89, -16.95]",3.16e-05,30,-17.13,"[-22.87, -11.01]",0.000151
mappo_s4042,mappo,4042,veh_max_enlace,30,11.9667,1.2726,0.4752,30,-18.59,"[-23.40, -13.29]",2.92e-05,30,-5.28,"[-9.16, -1.06]",0.0103
mappo_s4042,mappo,4042,ret_retraso,30,-34231.095,931.9174,347.9837,30,5.66,"[4.46, 6.94]",5.59e-09,30,3.76,"[2.53, 5.01]",5.97e-06
mappo_s4042,mappo,4042,ret_colas,30,-14314.197,577.175,215.5207,30,5.07,"[3.49, 6.75]",6.91e-07,30,-9.06,"[-11.23, -6.80]",1.3e-07
mappo_s4042,mappo,4042,ret_spill,30,-34231.095,931.9174,347.9837,30,5.66,"[4.46, 6.94]",5.59e-09,30,3.76,"[2.53, 5.01]",5.97e-06
mappo_s4042,mappo,4042,vehiculos,30,1810.0,0.0,0.0,30,0.0,"[0.00, 0.00]",1,30,0.0,"[0.00, 0.00]",1
mappo_s4042,mappo,4042,recompensa,30,-2637.2433,112.3491,41.9518,30,-5.8,"[-7.55, -4.16]",1.3e-07,30,10.15,"[7.76, 12.48]",6.15e-08
mappo_s4042,mappo,4042,decisiones,30,1256.7,2.6281,0.9813,30,-15.01,"[-15.09, -14.94]",1.66e-06,30,-15.12,"[-15.19, -15.05]",1.68e-06
mappo_s42,mappo,42,timeloss_prom,30,19.7863,0.4723,0.1763,30,-7.09,"[-8.45, -5.80]",3.73e-09,30,-6.11,"[-6.98, -5.22]",1.86e-09
mappo_s42,mappo,42,espera_prom,30,6.4717,0.2802,0.1046,30,-8.34,"[-10.43, -6.22]",8.46e-06,30,7.29,"[5.17, 9.50]",8.44e-06
mappo_s42,mappo,42,cola_prom,30,3.5763,0.1317,0.0492,30,-7.2,"[-9.00, -5.35]",7.69e-06,30,5.92,"[4.18, 7.76]",1.02e-05
mappo_s42,mappo,42,cola_max,30,14.4333,1.04,0.3883,30,-10.54,"[-14.93, -5.94]",0.000827,30,-14.26,"[-17.44, -11.13]",3.23e-06
